종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
33626L,두산퓨얼셀2우B,KOSPI,,10800,-280,-2.53,11000,11210,10800,6087,66870880,32252040000,2986300
016740,두올,KOSPI,,3790,30,0.8,3750,3835,3740,117249,444203680,121532717200,32066680
073190,듀오백,KOSDAQ,중견기업부,2595,35,1.37,2570,2610,2550,22093,56960040,31057063800,11968040
176750,듀켐바이오,KONEX,일반기업부,10290,-50,-0.48,10330,10400,10250,7985,82474810,278089513800,27025220
030350,드래곤플라이,KOSDAQ,중견기업부,417,1,0.24,425,447,401,3838788,1622496135,28935201741,69388973
203650,드림시큐리티,KOSDAQ,우량기업부,3025,0,0.0,3035,3070,3015,74145,225463255,153082405850,50605754
223250,드림씨아이에스,KOSDAQ,벤처기업부,3395,-105,-3.0,3505,3505,3380,144255,494862225,80798704980,23799324
060570,드림어스컴퍼니,KOSDAQ,중견기업부,2220,-15,-0.67,2250,2265,2155,64882,143021600,167879892060,75621573
362990,드림인사이트,KOSDAQ,벤처기업부,2580,10,0.39,2570,2615,2560,24345,62915760,42549272280,16491966
192650,드림텍,KOSPI,,8870,-40,-0.45,8910,8940,8800,168639,1493428350,610897850940,68872362
217620,디딤이앤에프,KOSDAQ,관리종목(소속부없음),381,0,0.0,0,0,0,0,0,22001687010,57747210
016670,디모아,KOSDAQ,중견기업부,5780,-140,-2.36,5920,6140,5680,54662,321383900,19624643260,3395267
187870,디바이스이엔지,KOSDAQ,우량기업부,17090,-110,-0.64,17110,17450,16940,16860,287535180,120255647810,7036609
024090,디씨엠,KOSPI,,11190,160,1.45,11080,11330,10990,38639,431716000,127566000000,11400000
003160,디아이,KOSPI,,28650,1600,5.91,27700,30300,27500,7167097,209164294750,810795000000,28300000
092200,디아이씨,KOSPI,,6290,620,10.93,5900,6920,5860,16738623,108593479920,244609099010,38888569
110990,디아이티,KOSDAQ,우량기업부,27150,2550,10.37,25150,27200,25150,623376,16402090850,513135000000,18900000
263690,디알젬,KOSDAQ,우량기업부,8800,80,0.92,8800,8800,8720,7620,66909200,99665368000,11325610
214680,디알텍,KOSDAQ,우량기업부,3710,-45,-1.2,3725,3795,3705,1110533,4154512625,273527570680,73727108
347850,디앤디파마텍,KOSDAQ,기술성장기업부,25700,-1000,-3.75,26650,27300,25700,91616,2388467550,270253207300,10515689
377190,디앤디플랫폼리츠,KOSPI,,3355,-30,-0.89,3400,3400,3345,50421,169207630,216062000000,64400000
263720,디앤씨미디어,KOSDAQ,우량기업부,26100,1550,6.31,24500,26500,24500,215212,5549142100,326888745300,12524473
376300,디어유,KOSDAQ,기술성장기업부,24500,1800,7.93,22750,24500,22700,80479,1919280700,581590947000,23738406
109740,디에스케이,KOSDAQ,벤처기업부,5910,10,0.17,5900,5990,5850,9070,53317660,151948404900,25710390
196490,디에이테크놀로지,KOSDAQ,관리종목(소속부없음),203,0,0.0,0,0,0,0,0,34390100080,169409360
066900,디에이피,KOSDAQ,우량기업부,2895,-30,-1.03,2925,2945,2895,10784,31542135,65845336185,22744503
127120,디엔에이링크,KOSDAQ,벤처기업부,2665,-20,-0.74,2685,2700,2600,53302,141127855,49799671740,18686556
092070,디엔에프,KOSDAQ,우량기업부,18410,290,1.6,18120,18630,18080,59153,1082713830,213037905780,11571858
039840,디오,KOSDAQ,우량기업부,19220,100,0.52,19150,19240,19070,19118,366162610,305247331100,15881755
013570,디와이,KOSPI,,5290,-40,-0.75,5570,5750,5260,1344190,7422536820,139230858570,26319633
219550,디와이디,KOSDAQ,중견기업부,670,-5,-0.74,674,684,670,172875,116730834,52078676560,77729368
310870,디와이씨,KOSDAQ,벤처기업부,1313,-15,-1.13,1322,1329,1310,32461,42832529,27162386823,20687271
210540,디와이파워,KOSPI,,13300,100,0.76,13210,13420,13180,25852,342587850,146854716400,11041708
104460,디와이피엔에프,KOSDAQ,중견기업부,19090,-270,-1.39,19360,19580,19010,35911,685923420,204523101250,10713625
079810,디이엔티,KOSDAQ,중견기업부,10930,40,0.37,10840,11200,10840,101522,1112414970,240767067420,22028094
113810,디젠스,KOSDAQ,중견기업부,981,-13,-1.31,985,989,972,102483,100125227,32008118031,32628051
043360,디지아이,KOSDAQ,벤처기업부,2280,-15,-0.65,2285,2335,2230,8357,18995070,20520000000,9000000
197140,디지캡,KOSDAQ,벤처기업부,3830,-15,-0.39,3810,3845,3775,6549,24879325,49840379820,13013154
068930,디지털대성,KOSDAQ,우량기업부,7370,10,0.14,7360,7370,7340,27950,205593800,203967270540,27675342
033130,디지틀조선,KOSDAQ,중견기업부,1842,-1,-0.05,1840,1850,1837,26976,49629556,68366321814,37115267
105740,디케이락,KOSDAQ,우량기업부,9830,-160,-1.6,9930,10090,9790,391065,3860253170,99838522790,10156513
263020,디케이앤디,KOSDAQ,벤처기업부,3125,25,0.81,3155,3155,3075,45535,141431030,47093221875,15069831
290550,디케이티,KOSDAQ,우량기업부,10860,480,4.62,10450,10880,10350,228805,2451725460,207977633700,19150795
066670,디티씨,KOSDAQ,우량기업부,4235,-85,-1.97,4275,4315,4235,39902,170207720,79160272730,18691918
187220,디티앤씨,KOSDAQ,벤처기업부,4125,25,0.61,4120,4185,4115,21495,89031315,48254336625,11698021
383930,디티앤씨알오,KOSDAQ,중견기업부,8150,-290,-3.44,8450,8600,8150,130839,1090390800,104079672800,12770512
131180,딜리,KOSDAQ,벤처기업부,1015,-1,-0.1,1016,1021,1013,21139,21479515,29790250000,29350000
315640,딥노이드,KOSDAQ,기술성장기업부,8570,210,2.51,8120,8630,8120,137913,1163214560,192150266760,22421268
223310,딥마인드,KOSDAQ,중견기업부,2920,-5,-0.17,2915,3020,2835,73208,212254845,66690975000,22839375
317120,라닉스,KOSDAQ,기술성장기업부,4740,250,5.57,4490,4935,4450,1427413,6746547430,45788400000,9660000
462510,라메디텍,KOSDAQ,기술성장기업부,21250,2100,10.97,19350,23200,19330,7868397,171144334010,183828118750,8650735
042510,라온시큐어,KOSDAQ,벤처기업부,2400,15,0.63,2395,2450,2385,212001,513042275,134462090400,56025871
232680,라온테크,KOSDAQ,기술성장기업부,8340,-20,-0.24,8330,8410,8200,23716,196942890,104535511560,12534234
418420,라온텍,KOSDAQ,기술성장기업부,5040,45,0.9,5130,5180,4960,73123,369293350,151746502320,30108433
300120,라온피플,KOSDAQ,벤처기업부,6160,10,0.16,6150,6190,6100,36854,226641780,128497673920,20860012
171120,라이온켐텍,KOSDAQ,중견기업부,2765,15,0.55,2715,2765,2675,22390,60932115,99268366400,35901760
388790,라이콤,KOSDAQ,벤처기업부,4810,870,22.08,3975,5090,3935,36080680,169033167860,143886003300,29913930
347700,라이프시맨틱스,KOSDAQ,기술성장기업부,2065,-50,-2.36,2320,2335,2005,6781681,14518618785,34407065105,16662017
214260,라파스,KOSDAQ,기술성장기업부,10300,550,5.64,9750,10330,9560,36970,372454820,89279534800,8667916
403360,라피치,KONEX,일반기업부,13390,-110,-0.81,13890,13890,13000,1527,20080830,46188189060,3449454
115390,락앤락,KOSPI,,8760,0,0.0,8750,8770,8750,22116,193624380,379539360360,43326411
200350,래몽래인,KOSDAQ,기술성장기업부,12850,-760,-5.58,13590,13850,12710,180909,2368682640,126291766050,9828153
171010,램테크놀러지,KOSDAQ,벤처기업부,4850,15,0.31,4805,4940,4760,56449,272211410,68889671600,14204056
084650,랩지노믹스,KOSDAQ,우량기업부,2190,-75,-3.31,2260,2350,2105,1088353,2418071580,162585578100,74239990
217500,러셀,KOSDAQ,벤처기업부,2510,-40,-1.57,2550,2590,2510,23254,58867225,79848120000,31812000
092590,럭스피아,KONEX,일반기업부,999,99,11.0,999,999,999,1,999,7283806902,7291098
038390,레드캡투어,KOSDAQ,우량기업부,16060,20,0.12,16040,16090,15860,5143,82336720,137947048800,8589480
294140,레몬,KOSDAQ,중견기업부,2925,30,1.04,2895,3010,2890,26286,76585025,61425000000,21000000
443250,레뷰코퍼레이션,KOSDAQ,벤처기업부,12330,-150,-1.2,12820,14300,12140,2564797,34350690650,137841829380,11179386
228670,레이,KOSDAQ,중견기업부,12640,330,2.68,12320,12900,12240,405216,5134654500,195515052320,15467963
228850,레이언스,KOSDAQ,우량기업부,8130,-10,-0.12,8100,8180,8050,11364,91859870,134884943820,16591014
412350,레이저쎌,KOSDAQ,기술성장기업부,9420,-80,-0.84,9540,9970,9290,296381,2866678370,82208076240,8726972
199550,레이저옵텍,KOSDAQ,벤처기업부,10490,1690,19.2,8800,11080,8760,7218405,76518394680,120769618170,11512833
281740,레이크머티리얼즈,KOSDAQ,우량기업부,18160,-270,-1.47,18430,18650,18160,272369,4982248530,1193666751680,65730548
277810,레인보우로보틱스,KOSDAQ,기술성장기업부,162400,1600,1.0,160600,162800,160100,71786,11575948300,3150536939200,19399858
215100,로보로보,KOSDAQ,벤처기업부,4725,-5,-0.11,4690,4780,4690,111131,525320765,96146445150,20348454
090360,로보스타,KOSDAQ,중견기업부,28200,-50,-0.18,28550,28800,28150,50730,1438776300,274950000000,9750000
238500,로보쓰리에이아이,KONEX,일반기업부,501,32,6.82,470,519,462,152230,72871852,21051149262,42018262
108490,로보티즈,KOSDAQ,기술성장기업부,22800,250,1.11,22550,22950,22400,52059,1179019500,297473697600,13047092
900260,로스웰,KOSDAQ,외국기업(소속부없음),812,-16,-1.93,828,835,809,59970,48988280,29257405856,36031288
223220,로지스몬,KONEX,일반기업부,341,-60,-14.96,341,341,341,201,68541,15703451016,46051176
067730,로지시스,KOSDAQ,중견기업부,3035,-35,-1.14,3070,3105,3010,9372,28547130,29360353270,9673922
071280,로체시스템즈,KOSDAQ,우량기업부,17060,410,2.46,16650,17100,16510,108663,1824685520,260960047180,15296603
032350,롯데관광개발,KOSPI,,9650,-10,-0.1,9650,9690,9490,326088,3121817460,735293165950,76196183
089860,롯데렌탈,KOSPI,,29700,-500,-1.66,30200,30200,29400,64754,1924900600,1088031671100,36634063
330590,롯데리츠,KOSPI,,3350,15,0.45,3330,3380,3320,443404,1487620660,813945761400,242968884
000400,롯데손해보험,KOSPI,,4000,10,0.25,4015,4090,3950,555869,2237734115,1241345280000,310336320
023530,롯데쇼핑,KOSPI,,63700,-500,-0.78,63900,64100,63400,42518,2705002500,1801993693500,28288755
020150,롯데에너지머티리얼즈,KOSPI,,53300,700,1.33,53100,55100,53100,315190,17005953500,2457707505500,46110835
280360,롯데웰푸드,KOSPI,,180300,900,0.5,179200,181700,175300,34398,6118534800,1701053692200,9434574
286940,롯데이노베이트,KOSPI,,26550,-350,-1.3,26800,27000,26450,33907,900904550,401684693850,15129367
004000,롯데정밀화학,KOSPI,,44000,-450,-1.01,44200,44500,43700,29585,1300679600,1135200000000,25800000
004990,롯데지주,KOSPI,,24650,-150,-0.6,24850,24850,24500,136179,3351891400,2586012692050,104909237
00499K,롯데지주우,KOSPI,,35700,100,0.28,35300,35700,35250,163,5775500,28760027100,805603
005300,롯데칠성,KOSPI,,129800,-4200,-3.13,133700,133700,129500,47504,6202665200,1204399143200,9278884
005305,롯데칠성우,KOSPI,,66800,-300,-0.45,67100,67100,66500,1624,108167800,51790708000,775310
011170,롯데케미칼,KOSPI,,116600,900,0.78,115300,117500,113700,82610,9581126900,4987613855400,42775419
071840,롯데하이마트,KOSPI,,8970,-10,-0.11,8980,9120,8950,33546,302533360,211761176640,23607712
328130,루닛,KOSDAQ,기술성장기업부,47900,2750,6.09,45150,49000,45150,531475,25292877200,1380987177000,28830630
038060,루멘스,KOSDAQ,중견기업부,1224,0,0.0,1224,1237,1213,24455,30084371,58878156456,48103069
162120,루켄테크놀러지스,KONEX,일반기업부,5050,70,1.41,5180,5180,4980,7510,37929660,55499176800,10989936
253610,루트락,KONEX,일반기업부,1360,11,0.82,1499,1499,1147,4103,4736564,13741854800,10104305
060240,룽투코리아,KOSDAQ,중견기업부,1321,10,0.76,1311,1330,1300,49015,64602348,41131082683,31136323
141080,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,72500,-1300,-1.76,73900,75200,72400,557527,41041458200,2651132730000,36567348
058470,리노공업,KOSDAQ GLOBAL,우량기업부,232500,-6500,-2.72,240000,241500,231000,184401,43134456000,3543851025000,15242370
016100,리더스코스메틱,KOSDAQ,중견기업부,2935,60,2.09,2875,2940,2810,48480,139165950,56061123890,19100894
012700,리드코프,KOSDAQ,우량기업부,5120,0,0.0,5160,5160,5090,13943,71292380,135404211200,26446135
302550,리메드,KOSDAQ,기술성장기업부,2925,-70,-2.34,2945,3025,2910,40397,118782005,89616384000,30638080
073570,리튬포어스,KOSDAQ,중견기업부,3690,-70,-1.86,3770,3775,3650,353034,1304895795,132732687420,35970918
377450,리파인,KOSDAQ,중견기업부,11700,-730,-5.87,12320,12500,11540,214681,2561161980,202761000000,17330000
277070,린드먼아시아,KOSDAQ,중견기업부,6070,30,0.5,6000,6080,5950,12970,77911300,83110440000,13692000
042500,링네트,KOSDAQ,우량기업부,6140,90,1.49,6140,6260,6000,380909,2340496620,117090622760,19070134
193250,링크드,KOSDAQ,중견기업부,640,6,0.95,621,641,621,74912,47375638,40526961280,63323377
219420,링크제니시스,KOSDAQ,기술성장기업부,6510,0,0.0,6510,6600,6410,27170,176611110,74666490570,11469507
439090,마녀공장,KOSDAQ,중견기업부,27100,350,1.31,26950,27500,26250,713148,19169981300,443850846000,16378260
027740,마니커,KOSPI,,1165,-22,-1.85,1187,1187,1155,497752,581102107,73990580620,63511228
195500,마니커에프앤지,KOSDAQ,중견기업부,3975,-160,-3.87,4130,4130,3925,590958,2357705615,63313800000,15928000
357430,마스턴프리미어리츠,KOSPI,,2550,5,0.2,2570,2570,2540,32335,82381930,67779000000,26580000
377480,마음AI,KOSDAQ,기술성장기업부,14940,-50,-0.33,14800,15030,14760,41145,613962800,92290102020,6177383
305090,마이크로디지탈,KOSDAQ,기술성장기업부,10000,100,1.01,9780,10260,9780,277628,2804494900,156366640000,15636664
448780,마이크로엔엑스,KONEX,일반기업부,2180,10,0.46,2435,2435,2065,3975,8697125,5837342400,2677680
098120,마이크로컨텍솔,KOSDAQ,중견기업부,8270,-10,-0.12,8300,8360,8100,62872,513986330,68746574820,8312766
424980,마이크로투나노,KOSDAQ,기술성장기업부,12250,-20,-0.16,12310,12310,12050,24094,293268940,72506402500,5918890
038290,마크로젠,KOSDAQ,중견기업부,19000,-240,-1.25,19130,19340,19000,32652,622633260,205986600000,10841400
001080,만호제강,KOSPI,,47150,0,0.0,0,0,0,0,0,195672500000,4150000
267980,매일유업,KOSDAQ,우량기업부,43250,600,1.41,42700,43350,42450,6024,258232200,339237343500,7843638
005990,매일홀딩스,KOSDAQ,우량기업부,8160,-30,-0.37,8210,8310,8160,2422,19870310,111941360640,13718304
093520,매커스,KOSDAQ,우량기업부,10530,170,1.64,10360,10590,10330,79573,831073440,170197358760,16163092
377030,맥스트,KOSDAQ,기술성장기업부,3885,5,0.13,3950,3960,3885,32840,128500965,76032876570,19570882
088980,맥쿼리인프라,KOSPI,,12610,-60,-0.47,12670,12670,12590,2301698,29041946160,5495202886550,435781355
094800,맵스리얼티1,KOSPI,,4180,-20,-0.48,4200,4200,4170,17428,72777415,388047503580,92834331
179720,머니무브,KONEX,일반기업부,7200,0,0.0,0,0,0,0,0,14825138400,2059047
100590,머큐리,KOSDAQ,우량기업부,4200,-80,-1.87,4280,4285,4185,48035,202480495,66486096600,15830023
067280,멀티캠퍼스,KOSDAQ,우량기업부,32200,250,0.78,31950,32200,31600,4119,131623400,190842283800,5926779
072870,메가스터디,KOSDAQ,우량기업부,11390,50,0.44,11310,11390,11260,6566,74217470,135779723010,11920959
215200,메가스터디교육,KOSDAQ GLOBAL,우량기업부,56900,-200,-0.35,57900,57900,56300,33674,1909373900,661512401300,11625877
133750,메가엠디,KOSDAQ,중견기업부,2270,25,1.11,2245,2285,2240,43647,98993425,53134064790,23407077
446540,메가터치,KOSDAQ,중견기업부,5520,40,0.73,5500,5600,5430,130862,721486450,114655920000,20771000
235980,메드팩토,KOSDAQ,기술성장기업부,7290,-530,-6.78,7820,7820,7180,357435,2633517070,244803266550,33580695
200580,메디쎄이,KONEX,일반기업부,10810,-90,-0.83,0,0,0,0,0,40278913990,3726079
041920,메디아나,KOSDAQ,우량기업부,5950,-240,-3.88,6140,6240,5950,87753,531302260,110659426850,18598223
233250,메디안디노스틱,KONEX,일반기업부,13500,1510,12.59,11990,13770,11990,110,1410600,23578209000,1746534
014100,메디앙스,KOSDAQ,중견기업부,2895,-30,-1.03,2920,2920,2840,36299,103822960,34161000000,11800000
236340,메디젠휴먼케어,KONEX,일반기업부,4600,105,2.34,4600,4600,4600,20,92000,13867376200,3014647
054180,메디콕스,KOSDAQ,투자주의환기종목(소속부없음),435,-9,-2.03,444,444,428,144650,62716265,24860758080,57151168
086900,메디톡스,KOSDAQ,우량기업부,147700,2900,2.0,144800,149500,142700,123927,18200169200,1077988006900,7298497
078160,메디포스트,KOSDAQ,벤처기업부,6610,20,0.3,6530,6650,6470,21496,141088240,226179558850,34217785
138040,메리츠금융지주,KOSPI,,74500,-1500,-1.97,75400,76000,74500,319886,23963182700,14208648493000,190720114
408920,메쎄이상,KOSDAQ,벤처기업부,2500,-5,-0.2,2510,2515,2485,24623,61546455,108081137500,43232455
021880,메이슨캐피탈,KOSDAQ,중견기업부,351,1,0.29,350,354,348,55902,19598813,53416727208,152184408
140410,메지온,KOSDAQ,중견기업부,37000,-850,-2.25,37700,38450,36800,116872,4357225200,1102308699000,29792127
241770,메카로,KOSDAQ,벤처기업부,9140,-260,-2.77,9400,9480,9120,17679,163618440,93160729600,10192640
090370,메타랩스,KOSPI,,1745,-75,-4.12,1845,1861,1710,217204,384758165,43458682305,24904689
059210,메타바이오메드,KOSDAQ,우량기업부,4730,-25,-0.53,4735,4800,4680,252340,1193939710,112868920230,23862351
058110,멕아이씨에스,KOSDAQ,기술성장기업부,2375,-45,-1.86,2420,2450,2370,58695,140180070,38120008750,16050530
017180,명문제약,KOSPI,,1946,-14,-0.71,1960,1994,1946,79994,157327617,66073421484,33953454
009900,명신산업,KOSPI,,14090,20,0.14,14020,14240,14020,94555,1333461580,739304173970,52470133
012690,모나리자,KOSPI,,3300,-35,-1.05,3335,3370,3290,305693,1014283630,120685141500,36571255
005360,모나미,KOSPI,,2790,-15,-0.53,2815,2820,2785,29055,81373555,52723486530,18897307
070960,모나용평,KOSPI,,3450,-35,-1.0,3520,3520,3445,61767,214613630,166059998850,48133333
434480,모니터랩,KOSDAQ,기술성장기업부,4720,0,0.0,4745,4825,4695,59857,284093305,57835576000,12253300
080420,모다이노칩,KOSDAQ,중견기업부,2150,-20,-0.92,2190,2200,2150,3041,6594375,171401487300,79721622
417970,모델솔루션,KOSDAQ,중견기업부,12800,160,1.27,12570,12900,12570,5569,71035170,81877760000,6396700
080160,모두투어,KOSDAQ,우량기업부,15200,-90,-0.59,15300,15310,15160,37216,565855570,287280000000,18900000
087260,모바일어플라이언스,KOSDAQ,벤처기업부,2895,30,1.05,2870,2980,2830,2974557,8657195520,94240532595,32552861
101330,모베이스,KOSDAQ,우량기업부,3720,-20,-0.53,3740,3765,3710,41479,154889280,86106947880,23147029
012860,모베이스전자,KOSDAQ,우량기업부,1911,24,1.27,1946,1971,1906,675953,1308686305,139949136327,73233457
363260,모비데이즈,KOSDAQ,벤처기업부,2350,-15,-0.63,2350,2385,2305,59862,140193690,75584857150,32163769
348030,모비릭스,KOSDAQ,우량기업부,6830,-80,-1.16,6860,6960,6810,11675,80081230,65593954000,9603800
250060,모비스,KOSDAQ,기술성장기업부,3545,5,0.14,3820,3820,3545,992669,3634184615,114047308130,32171314
288980,모아데이타,KOSDAQ,기술성장기업부,2165,-5,-0.23,2160,2210,2150,160082,347775170,74814956730,34556562
142760,모아라이프플러스,KOSDAQ,기술성장기업부,2000,-140,-6.54,2140,2145,2000,108153,220454495,75469622000,37734811
033200,모아텍,KOSDAQ,투자주의환기종목(소속부없음),3840,90,2.4,3705,3900,3705,5622,21330630,55031750400,14331185
333050,모코엠시스,KOSDAQ,벤처기업부,1395,0,0.0,1385,1399,1373,28066,39115605,34099834770,24444326
009680,모토닉,KOSPI,,8770,-90,-1.02,8840,8860,8750,30414,267678830,289410000000,33000000
118990,모트렉스,KOSDAQ,우량기업부,13270,70,0.53,13310,13420,13170,74115,982052230,329918607300,24861990
006920,모헨즈,KOSDAQ,벤처기업부,3260,15,0.46,3265,3265,3230,16549,53762720,35599200000,10920000
009580,무림P&P,KOSPI,,3195,15,0.47,3220,3220,3165,51618,164217635,199266795180,62368324
001810,무림SP,KOSDAQ,중견기업부,1825,23,1.28,1802,1855,1786,14233,26104627,40400937500,22137500
009200,무림페이퍼,KOSPI,,2250,0,0.0,2245,2290,2245,154231,348662910,93620947500,41609310
322970,무진메디,KONEX,일반기업부,1378,-215,-13.5,1600,1600,1355,38554,54150641,13851625684,10051978
033920,무학,KOSPI,,6250,10,0.16,6240,6290,6100,83964,519829960,178125000000,28500000
008420,문배철강,KOSPI,,2855,-30,-1.04,2870,2885,2845,34318,98119885,58537506775,20503505
279600,미디어젠,KOSDAQ,기술성장기업부,13240,210,1.61,13000,13500,13000,8611,113949130,62026500440,4684781
095500,미래나노텍,KOSDAQ,우량기업부,14480,60,0.42,14420,14570,14250,210693,3035798800,449024785520,31009999
254490,미래반도체,KOSDAQ,중견기업부,15430,-140,-0.9,15780,15800,15210,25884,401497860,222778340000,14438000
025560,미래산업,KOSPI,,2385,310,14.94,2145,2475,2130,10143891,23905369465,72575001450,30429770
218150,미래생명자원,KOSDAQ,벤처기업부,5450,30,0.55,5390,5450,5320,198956,1072768110,111266120900,20415802
007120,미래아이앤지,KOSPI,,1071,-3,-0.28,1069,1080,1066,13249,14169656,29863318464,27883584
396690,미래에셋글로벌리츠,KOSPI,,3090,15,0.49,3090,3090,3070,19173,59034560,122382354600,39605940
442900,미래에셋드림스팩1호,KOSDAQ,SPAC(소속부없음),9600,-20,-0.21,9620,9620,9590,20485,196605040,73728000000,7680000
357250,미래에셋맵스리츠,KOSPI,,3105,-5,-0.16,3110,3125,3040,53759,164887480,77609801025,24995105
100790,미래에셋벤처투자,KOSDAQ,우량기업부,6010,-80,-1.31,6090,6100,6000,45038,272197330,319279050340,53124634
412930,미래에셋비전스팩1호,KOSDAQ,SPAC(소속부없음),2620,0,0.0,0,0,0,0,0,16181120000,6176000
446190,미래에셋비전스팩2호,KOSDAQ,SPAC(소속부없음),2300,-5,-0.22,2330,2330,2225,10902,24973550,11385000000,4950000
448830,미래에셋비전스팩3호,KOSDAQ,SPAC(소속부없음),2235,-10,-0.45,2250,2255,2210,4801,10692390,10996200000,4920000
477380,미래에셋비전스팩4호,KOSDAQ,SPAC(소속부없음),2025,5,0.25,2025,2030,2015,86099,174281185,16402500000,8100000
477470,미래에셋비전스팩5호,KOSDAQ,SPAC(소속부없음),2045,15,0.74,2025,2050,2020,193901,394888035,11206600000,5480000
478440,미래에셋비전스팩6호,KOSDAQ,SPAC(소속부없음),1992,3,0.15,1986,2000,1981,464629,923627642,13804560000,6930000
085620,미래에셋생명,KOSPI,,4845,105,2.22,4745,4905,4745,53947,260801490,857643435705,177016189
006800,미래에셋증권,KOSPI,,7140,-100,-1.38,7170,7250,7070,706136,5051767920,4250559153120,595316408
00680K,미래에셋증권2우B,KOSPI,,3560,0,0.0,3550,3570,3540,93492,332535480,498400000000,140000000
006805,미래에셋증권우,KOSPI,,3945,5,0.13,3940,3960,3930,2573,10149500,55528833750,14075750
208890,미래엔에듀파트너,KONEX,일반기업부,1199,0,0.0,0,0,0,0,0,4802618480,4005520
049950,미래컴퍼니,KOSDAQ,우량기업부,23000,-100,-0.43,23400,23400,23000,27024,625156150,202811332000,8817884
207760,미스터블루,KOSDAQ,중견기업부,2555,245,10.61,2335,2560,2320,2453597,6100245930,212172496515,83042073
002840,미원상사,KOSPI,,201000,2000,1.01,199100,201000,199100,1121,224094400,954750000000,4750000
268280,미원에스씨,KOSPI,,147200,100,0.07,147200,147500,147000,98,14424400,736000000000,5000000
107590,미원홀딩스,KOSPI,,83800,300,0.36,82800,84200,81700,92,7613000,194416000000,2320000
134380,미원화학,KOSPI,,79800,100,0.13,79800,80000,79800,253,20237200,175501586400,2199268
351020,미쥬,KONEX,일반기업부,5730,-170,-2.88,5730,5730,5730,55,315150,11889750000,2075000
003650,미창석유,KOSPI,,77400,300,0.39,77500,79300,77100,464,36126000,134650612800,1739672
059090,미코,KOSDAQ,중견기업부,17880,-670,-3.61,18650,18940,17850,762853,13899890310,597491990640,33416778
214610,미코바이오메드,KOSDAQ,기술성장기업부,1423,13,0.92,1407,1505,1407,262730,379639521,61998608735,43568945
201490,미투온,KOSDAQ,우량기업부,2395,10,0.42,2365,2400,2350,64927,154871015,74862359150,31257770
452200,민테크,KOSDAQ,기술성장기업부,8980,10,0.11,8990,9190,8900,424118,3826214600,197068794000,21945300
418470,밀리의서재,KOSDAQ,벤처기업부,17360,370,2.18,16860,17420,16860,50580,870740290,147547657040,8499289
206640,바디텍메드,KOSDAQ,우량기업부,16100,30,0.19,16100,16550,15930,81965,1326297050,378133616000,23486560
018700,바른손,KOSDAQ,중견기업부,1323,3,0.23,1332,1332,1310,16503,21734193,46463438511,35119757
035620,바른손이앤에이,KOSDAQ,중견기업부,495,-1,-0.2,496,500,485,69322,34014566,36847639125,74439675
354390,바스칸바이오제약,KONEX,일반기업부,6390,190,3.06,6390,6390,6390,1,6390,44846598330,7018247
053030,바이넥스,KOSDAQ,우량기업부,14760,-390,-2.57,15160,15190,14580,475401,7051053380,468793068480,31761048
301300,바이브컴퍼니,KOSDAQ,기술성장기업부,5410,0,0.0,5410,5700,5370,8692,47330230,66956984020,12376522
377740,바이오노트,KOSPI,,4140,15,0.36,4125,4150,4110,21974,90743595,422512038720,102056048
064550,바이오니아,KOSDAQ,우량기업부,29300,-450,-1.51,30100,30500,28950,275193,8145799750,756241526300,25810291
314930,바이오다인,KOSDAQ,기술성장기업부,14130,1000,7.62,13220,14700,13020,727154,10236137750,420566775390,29764103
208710,바이오로그디바이스,KOSDAQ,벤처기업부,541,5,0.93,536,543,528,113024,60356832,33866780694,62600334
086820,바이오솔루션,KOSDAQ,기술성장기업부,15430,-150,-0.96,15580,15690,15310,10291,158858510,125653063180,8143426
038460,바이오스마트,KOSDAQ,우량기업부,4710,210,4.67,4485,4915,4480,1093929,5216996895,111257707740,23621594
251120,바이오에프디엔씨,KOSDAQ,기술성장기업부,15800,900,6.04,14900,15990,14780,101381,1579422950,137392060000,8695700
199730,바이오인프라,KOSDAQ,벤처기업부,8820,-60,-0.68,8930,8930,8750,4969,43966950,42903716940,4864367
266470,바이오인프라생명과학,KONEX,일반기업부,306,-10,-3.16,340,340,300,959,295555,4316695182,14106847
289170,바이오텐,KONEX,일반기업부,3025,230,8.23,2795,3035,2790,412,1150310,10622314725,3511509
086040,바이오톡스텍,KOSDAQ,벤처기업부,5000,-30,-0.6,5010,5050,4980,31170,156248585,79791235000,15958247
199290,바이오프로테크,KONEX,일반기업부,737,29,4.1,737,737,737,2,1474,12031666504,16325192
099430,바이오플러스,KOSDAQ,중견기업부,5520,220,4.15,5300,5550,5200,931067,5021377790,319778369280,57930864
032980,바이온,KOSDAQ,중견기업부,1120,59,5.56,1063,1145,1055,218586,239605226,45380052480,40517904
308080,바이젠셀,KOSDAQ,기술성장기업부,3655,0,0.0,3585,3660,3570,53313,193214505,70408969700,19263740
043150,바텍,KOSDAQ,우량기업부,26800,400,1.52,26400,27200,26400,18385,492476600,398094060800,14854256
323990,박셀바이오,KOSDAQ,기술성장기업부,15140,-180,-1.17,15230,15370,15100,130606,1983699200,348117048000,22993200
003610,방림,KOSPI,,2625,30,1.16,2595,2645,2535,92446,239240245,111074486250,42314090
