종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
095570,AJ네트웍스,KOSPI,서비스업,4555,-80,-1.73,206126317245
006840,AK홀딩스,KOSPI,기타금융,14600,30,0.21,193414390600
027410,BGF,KOSPI,기타금융,3550,0,0.0,339794608050
282330,BGF리테일,KOSPI,유통업,111500,-1500,-1.33,1927155519000
138930,BNK금융지주,KOSPI,기타금융,7950,-90,-1.12,2560603082100
001460,BYC,KOSPI,섬유의복,36050,700,1.98,225173707500
001465,BYC우,KOSPI,섬유의복,15330,30,0.2,33018520500
001040,CJ,KOSPI,기타금융,128400,100,0.08,3746326543200
079160,CJ CGV,KOSPI,서비스업,5590,-30,-0.53,684396864450
00104K,CJ4우(전환),KOSPI,기타금융,89500,-100,-0.11,378272824000
000120,CJ대한통운,KOSPI,운수창고업,98600,-800,-0.8,2249297118400
011150,CJ씨푸드,KOSPI,음식료품,6080,40,0.66,218459099840
011155,CJ씨푸드1우,KOSPI,음식료품,22900,-200,-0.87,4580000000
001045,CJ우,KOSPI,기타금융,61200,-200,-0.33,138325647600
097950,CJ제일제당,KOSPI,음식료품,396500,7000,1.8,5968984749000
097955,CJ제일제당 우,KOSPI,음식료품,161200,700,0.44,213982199600
000480,CR홀딩스,KOSPI,비금속광물,6020,-40,-0.66,282280749800
000590,CS홀딩스,KOSPI,기타금융,69900,0,0.0,80698291800
012030,DB,KOSPI,서비스업,1334,0,0.0,268366026622
016610,DB금융투자,KOSPI,증권,4130,20,0.49,175303586570
005830,DB손해보험,KOSPI,보험,103400,300,0.29,7320720000000
000990,DB하이텍,KOSPI,전기전자,45400,1750,4.01,2015695895200
139130,DGB금융지주,KOSPI,기타금융,7970,130,1.66,1348092289010
001530,DI동일,KOSPI,유통업,25000,50,0.2,630391800000
000210,DL,KOSPI,화학,56300,-200,-0.35,1179816269200
000215,DL우,KOSPI,화학,26900,-350,-1.28,45356493500
375500,DL이앤씨,KOSPI,건설업,33700,-1200,-3.44,1303975095100
37550L,DL이앤씨2우(전환),KOSPI,건설업,23600,-200,-0.84,49842043600
37550K,DL이앤씨우,KOSPI,건설업,18760,-40,-0.21,39656482600
007340,DN오토모티브,KOSPI,전기전자,80400,-600,-0.74,803518002000
004840,DRB동일,KOSPI,화학,5420,-10,-0.18,108020600000
155660,DSR,KOSPI,철강금속,4440,95,2.19,71040000000
069730,DSR제강,KOSPI,철강금속,4485,65,1.47,64584000000
017860,DS단석,KOSPI,화학,93400,-3100,-3.21,547455133600
017940,E1,KOSPI,유통업,75400,2700,3.71,517244000000
365550,ESR켄달스퀘어리츠,KOSPI,서비스업,4515,15,0.33,962096835000
383220,F&F,KOSPI,섬유의복,65100,-800,-1.21,2493790582500
007700,F&F홀딩스,KOSPI,기타금융,15170,0,0.0,593364947390
114090,GKL,KOSPI,서비스업,13250,-190,-1.41,819587627500
078930,GS,KOSPI,기타금융,43550,-100,-0.23,4046464711900
006360,GS건설,KOSPI,건설업,14470,-130,-0.89,1238364160300
001250,GS글로벌,KOSPI,유통업,2440,10,0.41,201382384160
007070,GS리테일,KOSPI,유통업,21400,-500,-2.28,2240963530800
078935,GS우,KOSPI,기타금융,37200,150,0.4,66395527200
012630,HDC,KOSPI,기타금융,8200,-40,-0.49,489882112200
039570,HDC랩스,KOSPI,건설업,8800,-70,-0.79,228426888800
089470,HDC현대EP,KOSPI,화학,4280,15,0.35,136532000000
294870,HDC현대산업개발,KOSPI,건설업,17060,-20,-0.12,1124379049800
009540,HD한국조선해양,KOSPI,기타금융,138600,900,0.65,9809153877600
267250,HD현대,KOSPI,기타금융,68300,-800,-1.16,5395227705500
267270,HD현대건설기계,KOSPI,기계,56600,400,0.71,1066745633600
443060,HD현대마린솔루션,KOSPI,서비스업,144300,-5100,-3.41,6414135000000
010620,HD현대미포,KOSPI,운수장비,77200,1200,1.58,3083533902800
322000,HD현대에너지솔루션,KOSPI,전기전자,27650,250,0.91,309680000000
042670,HD현대인프라코어,KOSPI,기계,8020,90,1.13,1600819693060
267260,HD현대일렉트릭,KOSPI,전기전자,289500,3000,1.05,10435645582500
329180,HD현대중공업,KOSPI,운수장비,133600,-900,-0.67,11860088297600
097230,HJ중공업,KOSPI,건설업,3385,200,6.28,281883441185
014790,HL D&I,KOSPI,건설업,2265,5,0.22,85749731265
003580,HLB글로벌,KOSPI,유통업,4525,-75,-1.63,214534286300
204320,HL만도,KOSPI,운수장비,44350,-1000,-2.21,2082548272000
060980,HL홀딩스,KOSPI,기타금융,34500,-250,-0.72,350844645000
011200,HMM,KOSPI,운수창고업,17930,390,2.22,12713078163280
035000,HS애드,KOSPI,서비스업,6330,-20,-0.31,104871698970
003560,IHQ,KOSPI,서비스업,10760,0,0.0,59719334240
175330,JB금융지주,KOSPI,기타금융,13540,-100,-0.73,2641426500920
234080,JW생명과학,KOSPI,의약품,11920,-80,-0.67,188747883680
001060,JW중외제약,KOSPI,의약품,27900,500,1.82,649677447000
001067,JW중외제약2우B,KOSPI,의약품,55900,-100,-0.18,11737490700
001065,JW중외제약우,KOSPI,의약품,28500,-300,-1.04,9745603500
096760,JW홀딩스,KOSPI,기타금융,3240,-5,-0.15,239516812080
105560,KB금융,KOSPI,기타금융,77400,-900,-1.15,31231756972800
432320,KB스타리츠,KOSPI,서비스업,4400,15,0.34,446222854000
002380,KCC,KOSPI,화학,277000,-2500,-0.89,2461552467000
344820,KCC글라스,KOSPI,비금속광물,40250,50,0.12,642813108000
009070,KCTC,KOSPI,운수창고업,4630,65,1.42,138900000000
009440,KC그린홀딩스,KOSPI,기타금융,1852,7,0.38,41549582960
119650,KC코트렐,KOSPI,기계,1214,176,16.96,77294514418
092220,KEC,KOSPI,전기전자,1404,11,0.79,281871449964
003620,KG모빌리티,KOSPI,운수장비,5370,-130,-2.36,1048508851650
016380,KG스틸,KOSPI,철강금속,6510,20,0.31,651057919470
001390,KG케미칼,KOSPI,화학,5280,220,4.35,361516531200
033180,KH 필룩스,KOSPI,전기전자,6630,0,0.0,125330728770
015590,KIB플러그에너지,KOSPI,기계,615,52,9.24,145743649560
001940,KISCO홀딩스,KOSPI,철강금속,20200,100,0.5,326762876000
025000,KPX케미칼,KOSPI,화학,49950,2100,4.39,241758000000
092230,KPX홀딩스,KOSPI,화학,58000,0,0.0,245029468000
000040,KR모터스,KOSPI,운수장비,694,-4,-0.57,41732210392
