종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
095570,AJ네트웍스,KOSPI,서비스업,4765,25,0.53,215629396635
006840,AK홀딩스,KOSPI,기타금융,14790,10,0.07,195931427190
027410,BGF,KOSPI,기타금융,3605,10,0.28,345059031555
282330,BGF리테일,KOSPI,유통업,114900,-1000,-0.86,1985920799400
138930,BNK금융지주,KOSPI,기타금융,8050,-70,-0.86,2592811925900
001460,BYC,KOSPI,섬유의복,36500,50,0.14,227984475000
001465,BYC우,KOSPI,섬유의복,15280,-10,-0.07,32910828000
001040,CJ,KOSPI,기타금융,129200,-1400,-1.07,3769668141600
079160,CJ CGV,KOSPI,서비스업,5690,20,0.35,696640099950
00104K,CJ4우(전환),KOSPI,기타금융,89900,-400,-0.44,379963428800
000120,CJ대한통운,KOSPI,운수창고업,99500,2100,2.16,2269828228000
011150,CJ씨푸드,KOSPI,음식료품,5090,0,0.0,182887634570
011155,CJ씨푸드1우,KOSPI,음식료품,21700,50,0.23,4340000000
001045,CJ우,KOSPI,기타금융,61500,0,0.0,139003714500
097950,CJ제일제당,KOSPI,음식료품,374000,-500,-0.13,5630265564000
097955,CJ제일제당 우,KOSPI,음식료품,156400,-400,-0.26,207610521200
000480,CR홀딩스,KOSPI,비금속광물,6100,10,0.16,286031989000
000590,CS홀딩스,KOSPI,기타금융,69700,0,0.0,80467395400
012030,DB,KOSPI,서비스업,1315,-7,-0.53,264543721895
016610,DB금융투자,KOSPI,증권,4100,0,0.0,174030194900
005830,DB손해보험,KOSPI,보험,103200,200,0.19,7306560000000
000990,DB하이텍,KOSPI,전기전자,40600,-2350,-5.47,1802582672800
139130,DGB금융지주,KOSPI,기타금융,7850,-50,-0.63,1327794789050
001530,DI동일,KOSPI,유통업,24350,-600,-2.4,614001613200
000210,DL,KOSPI,화학,56400,-2800,-4.73,1181911857600
000215,DL우,KOSPI,화학,26850,-1000,-3.59,45272187750
375500,DL이앤씨,KOSPI,건설업,35200,400,1.15,1362015529600
37550L,DL이앤씨2우(전환),KOSPI,건설업,24800,1000,4.2,52376384800
