종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
095570,AJ네트웍스,KOSPI,서비스업,4780,-55,-1.14,216308188020
006840,AK홀딩스,KOSPI,기타금융,15050,-30,-0.2,199375793050
027410,BGF,KOSPI,기타금융,3625,-55,-1.49,346973367375
282330,BGF리테일,KOSPI,유통업,118700,0,0.0,2051599642200
138930,BNK금융지주,KOSPI,기타금융,8250,-180,-2.14,2657229613500
001460,BYC,KOSPI,섬유의복,36000,450,1.27,224861400000
001465,BYC우,KOSPI,섬유의복,15160,-40,-0.26,32652366000
001040,CJ,KOSPI,기타금융,125100,-8800,-6.57,3650042449800
079160,CJ CGV,KOSPI,서비스업,5720,80,1.42,700313070600
00104K,CJ4우(전환),KOSPI,기타금융,86800,-6200,-6.67,366861241600
000120,CJ대한통운,KOSPI,운수창고업,101800,-1900,-1.83,2322296619200
011150,CJ씨푸드,KOSPI,음식료품,4295,-275,-6.02,154322670035
011155,CJ씨푸드1우,KOSPI,음식료품,22300,-1100,-4.7,4460000000
001045,CJ우,KOSPI,기타금융,60900,-2100,-3.33,137647580700
097950,CJ제일제당,KOSPI,음식료품,343500,-8000,-2.28,5171112891000
097955,CJ제일제당 우,KOSPI,음식료품,149100,-3400,-2.23,197920260300
000480,CR홀딩스,KOSPI,비금속광물,6080,-40,-0.65,285094179200
000590,CS홀딩스,KOSPI,기타금융,69200,-1800,-2.54,79890154400
012030,DB,KOSPI,서비스업,1356,-7,-0.51,272791853148
016610,DB금융투자,KOSPI,증권,4120,-30,-0.72,174879122680
005830,DB손해보험,KOSPI,보험,104700,-700,-0.66,7412760000000
000990,DB하이텍,KOSPI,전기전자,42750,1100,2.64,1898039637000
139130,DGB금융지주,KOSPI,기타금융,8060,-110,-1.35,1363315413980
001530,DI동일,KOSPI,유통업,25500,250,0.99,642999636000
000210,DL,KOSPI,화학,55400,1400,2.59,1160955973600
000215,DL우,KOSPI,화학,26100,-850,-3.15,44007601500
375500,DL이앤씨,KOSPI,건설업,34850,750,2.2,1348472761550
37550L,DL이앤씨2우(전환),KOSPI,건설업,23850,-50,-0.21,50370031350
37550K,DL이앤씨우,KOSPI,건설업,18250,380,2.13,38578401250
007340,DN오토모티브,KOSPI,전기전자,81000,1200,1.5,809514405000
004840,DRB동일,KOSPI,화학,5610,-20,-0.36,111807300000
155660,DSR,KOSPI,철강금속,4365,-135,-3.0,69840000000
069730,DSR제강,KOSPI,철강금속,4430,-495,-10.05,63792000000
017860,DS단석,KOSPI,화학,92500,-1400,-1.49,542179870000
017940,E1,KOSPI,유통업,71900,-2400,-3.23,493234000000
365550,ESR켄달스퀘어리츠,KOSPI,서비스업,4835,5,0.1,1030285315000
383220,F&F,KOSPI,섬유의복,64100,-700,-1.08,2455483507500
007700,F&F홀딩스,KOSPI,기타금융,15220,-350,-2.25,595320665740
114090,GKL,KOSPI,서비스업,13280,-170,-1.26,821443297600
078930,GS,KOSPI,기타금융,43250,-1200,-2.7,4018590098500
006360,GS건설,KOSPI,건설업,14810,-330,-2.18,1267461866900
001250,GS글로벌,KOSPI,유통업,2440,-90,-3.56,201382384160
007070,GS리테일,KOSPI,유통업,22550,-200,-0.88,2361389141100
078935,GS우,KOSPI,기타금융,36950,-300,-0.81,65949320700
012630,HDC,KOSPI,기타금융,7910,-60,-0.75,472557013110
039570,HDC랩스,KOSPI,건설업,9000,-190,-2.07,233618409000
089470,HDC현대EP,KOSPI,화학,4150,-65,-1.54,132385000000
294870,HDC현대산업개발,KOSPI,건설업,16840,-340,-1.98,1109879437200
009540,HD한국조선해양,KOSPI,기타금융,130700,-2100,-1.58,9250046261200
267250,HD현대,KOSPI,기타금융,69000,-900,-1.29,5450522865000
267270,HD현대건설기계,KOSPI,기계,55400,-1600,-2.81,1044129118400
443060,HD현대마린솔루션,KOSPI,서비스업,143000,11000,8.33,6356350000000
010620,HD현대미포,KOSPI,운수장비,70400,-2100,-2.9,2811927289600
322000,HD현대에너지솔루션,KOSPI,전기전자,32000,-1550,-4.62,358400000000
042670,HD현대인프라코어,KOSPI,기계,8040,-350,-4.17,1604811762120
267260,HD현대일렉트릭,KOSPI,전기전자,299000,8000,2.75,10778093365000
329180,HD현대중공업,KOSPI,운수장비,129500,-2300,-1.75,11496118522000
097230,HJ중공업,KOSPI,건설업,3310,-150,-4.34,275637870110
014790,HL D&I,KOSPI,건설업,2105,80,3.95,79692355105
003580,HLB글로벌,KOSPI,유통업,4530,-35,-0.77,214771340760
204320,HL만도,KOSPI,운수장비,44700,850,1.94,2098983264000
060980,HL홀딩스,KOSPI,기타금융,34400,-550,-1.57,349827704000
011200,HMM,KOSPI,운수창고업,19000,-130,-0.68,13091750424000
035000,HS애드,KOSPI,서비스업,6390,-10,-0.16,105865743510
003560,IHQ,KOSPI,서비스업,10760,0,0.0,59719334240
175330,JB금융지주,KOSPI,기타금융,14190,-140,-0.98,2768230579620
234080,JW생명과학,KOSPI,의약품,12120,-30,-0.25,191914794480
001060,JW중외제약,KOSPI,의약품,29600,-50,-0.17,689263528000
001067,JW중외제약2우B,KOSPI,의약품,58700,-200,-0.34,12325415100
001065,JW중외제약우,KOSPI,의약품,29600,-150,-0.5,10121749600
096760,JW홀딩스,KOSPI,기타금융,2900,-30,-1.02,214382331800
105560,KB금융,KOSPI,기타금융,77600,-1700,-2.14,31312459187200
432320,KB스타리츠,KOSPI,서비스업,4395,0,0.0,445715782575
002380,KCC,KOSPI,화학,297000,-4000,-1.33,2639281887000
344820,KCC글라스,KOSPI,비금속광물,40400,-250,-0.62,645208684800
009070,KCTC,KOSPI,운수창고업,4585,-90,-1.93,137550000000
009440,KC그린홀딩스,KOSPI,기타금융,1867,-48,-2.51,41886107660
119650,KC코트렐,KOSPI,기계,1117,-29,-2.53,71118593579
092220,KEC,KOSPI,전기전자,1412,-45,-3.09,283477555092
003620,KG모빌리티,KOSPI,운수장비,5390,-30,-0.55,1052306969560
016380,KG스틸,KOSPI,철강금속,6840,-190,-2.7,684060855480
001390,KG케미칼,KOSPI,화학,5140,-60,-1.15,351930865600
033180,KH 필룩스,KOSPI,전기전자,6630,0,0.0,125330728770
015590,KIB플러그에너지,KOSPI,기계,446,-27,-5.71,105693768624
001940,KISCO홀딩스,KOSPI,철강금속,20100,-200,-0.99,325145238000
025000,KPX케미칼,KOSPI,화학,46550,-300,-0.64,225302000000
092230,KPX홀딩스,KOSPI,화학,58500,-300,-0.51,247141791000
000040,KR모터스,KOSPI,운수장비,691,-15,-2.12,41551811788
044450,KSS해운,KOSPI,운수창고업,8300,-200,-2.35,191612804000
030200,KT,KOSPI,통신업,36450,-800,-2.15,9373663703250
033780,KT&G,KOSPI,기타제조업,85200,400,0.47,11103476744400
058850,KTcs,KOSPI,서비스업,3270,0,0.0,139579950000
058860,KTis,KOSPI,서비스업,2840,5,0.18,98837680000
093050,LF,KOSPI,섬유의복,14950,-100,-0.66,437138000000
003550,LG,KOSPI,기타금융,79000,-2700,-3.3,12426778447000
034220,LG디스플레이,KOSPI,전기전자,10120,-210,-2.03,5060000000000
051900,LG생활건강,KOSPI,화학,402500,-22000,-5.18,6286324292500
051905,LG생활건강우,KOSPI,화학,170000,-9500,-5.29,356948490000
373220,LG에너지솔루션,KOSPI,전기전자,336500,4500,1.36,78741000000000
003555,LG우,KOSPI,기타금융,61000,-500,-0.81,184318820000
032640,LG유플러스,KOSPI,통신업,9710,-40,-0.41,4239496315310
011070,LG이노텍,KOSPI,전기전자,243000,-6000,-2.41,5751107001000
066570,LG전자,KOSPI,전기전자,101100,-2000,-1.94,16544793995400
066575,LG전자우,KOSPI,전기전자,46200,-750,-1.6,793992830400
037560,LG헬로비전,KOSPI,서비스업,3075,-45,-1.44,238149109875
051910,LG화학,KOSPI,화학,361000,3500,0.98,25483835823000
051915,LG화학우,KOSPI,화학,242500,-2500,-1.02,1864534000000
079550,LIG넥스원,KOSPI,기계,165300,3000,1.85,3636600000000
006260,LS,KOSPI,기타금융,163800,-6000,-3.53,5274360000000
010120,LS ELECTRIC,KOSPI,전기전자,207000,-6000,-2.82,6210000000000
000680,LS네트웍스,KOSPI,유통업,4630,-205,-4.24,364857964080
229640,LS에코에너지,KOSPI,기타금융,36700,-1550,-4.05,1123933059300
108320,LX세미콘,KOSPI,전기전자,69800,-1300,-1.83,1135248140000
001120,LX인터내셔널,KOSPI,유통업,29850,-2600,-8.01,1156986000000
108670,LX하우시스,KOSPI,화학,42300,-1350,-3.09,379332441000
108675,LX하우시스우,KOSPI,화학,22200,-350,-1.55,22917726000
383800,LX홀딩스,KOSPI,기타금융,6850,-20,-0.29,522522726500
38380K,LX홀딩스1우,KOSPI,기타금융,8810,-40,-0.45,12909160850
023150,MH에탄올,KOSPI,음식료품,6140,-60,-0.97,45304149640
035420,NAVER,KOSPI,서비스업,176800,4100,2.37,28713839419200
181710,NHN,KOSPI,서비스업,22150,50,0.23,747919624450
400760,NH올원리츠,KOSPI,서비스업,3625,20,0.55,152975000000
005940,NH투자증권,KOSPI,증권,11940,-280,-2.29,3910258050060
005945,NH투자증권우,KOSPI,증권,11020,-100,-0.9,207958067360
338100,NH프라임리츠,KOSPI,서비스업,4310,25,0.58,80424600000
034310,NICE,KOSPI,서비스업,11050,100,0.91,414413420850
030190,NICE평가정보,KOSPI,서비스업,10650,-350,-3.18,640146685500
008260,NI스틸,KOSPI,철강금속,4520,0,0.0,129272528840
004250,NPC,KOSPI,화학,4990,-60,-1.19,183232800000
004255,NPC우,KOSPI,화학,2725,0,0.0,14388000000
456040,OCI,KOSPI,화학,95100,-1000,-1.04,851382274500
010060,OCI홀딩스,KOSPI,기타금융,93600,-2000,-2.09,1831188808800
178920,PI첨단소재,KOSPI,화학,27050,-600,-2.17,794359010100
005490,POSCO홀딩스,KOSPI,철강금속,375000,1000,0.27,31714211250000
010950,S-Oil,KOSPI,화학,67900,-2100,-3.0,7644371576800
010955,S-Oil우,KOSPI,화학,47300,-450,-0.94,190237147100
034120,SBS,KOSPI,서비스업,19130,-220,-1.14,354885182940
005090,SGC에너지,KOSPI,전기가스업,26500,-400,-1.49,381847324500
001380,SG글로벌,KOSPI,운수장비,1870,22,1.19,84082947410
004060,SG세계물산,KOSPI,유통업,398,-5,-1.24,80565134080
001770,SHD,KOSPI,철강금속,17040,0,0.0,20701521120
002360,SH에너지화학,KOSPI,화학,683,-26,-3.67,75904337590
009160,SIMPAC,KOSPI,철강금속,4060,-5,-0.12,265643834960
123700,SJM,KOSPI,운수장비,3570,-30,-0.83,55709485860
025530,SJM홀딩스,KOSPI,유통업,3910,-95,-2.37,58391971280
034730,SK,KOSPI,기타금융,166100,-12700,-7.1,12158242446900
011790,SKC,KOSPI,화학,149500,3800,2.61,5661310551000
018670,SK가스,KOSPI,유통업,175200,-15300,-8.03,1617138748800
001740,SK네트웍스,KOSPI,유통업,5000,-110,-2.15,1106389510000
006120,SK디스커버리,KOSPI,기타금융,43650,-1100,-2.46,820002570750
006125,SK디스커버리우,KOSPI,기타금융,32300,-500,-1.52,43878096500
210980,SK디앤디,KOSPI,서비스업,11620,0,0.0,216333978840
395400,SK리츠,KOSPI,서비스업,4615,30,0.65,1246662313585
302440,SK바이오사이언스,KOSPI,의약품,51700,0,0.0,3971994675000
326030,SK바이오팜,KOSPI,서비스업,86400,600,0.7,6766264800000
402340,SK스퀘어,KOSPI,기타금융,77300,-900,-1.15,10416171908000
361610,SK아이이테크놀로지,KOSPI,전기전자,42900,-250,-0.58,3058666696800
100090,SK오션플랜트,KOSPI,철강금속,14850,-500,-3.26,879054184800
03473K,SK우,KOSPI,기타금융,183500,-27000,-12.83,103885772500
096770,SK이노베이션,KOSPI,화학,104300,-2000,-1.88,9985222037000
096775,SK이노베이션우,KOSPI,화학,73800,-3400,-4.4,92133838800
475150,SK이터닉스,KOSPI,건설업,25450,-50,-0.2,712538181950
001510,SK증권,KOSPI,증권,569,-2,-0.35,268903807299
001515,SK증권우,KOSPI,증권,2060,0,0.0,8059778840
285130,SK케미칼,KOSPI,화학,52000,-2100,-3.88,897196716000
28513K,SK케미칼우,KOSPI,화학,26700,-700,-2.55,56481954300
017670,SK텔레콤,KOSPI,통신업,51100,-400,-0.78,10975771708300
000660,SK하이닉스,KOSPI,전기전자,193300,-900,-0.46,140722857154500
003570,SNT다이내믹스,KOSPI,운수장비,19660,-50,-0.25,653748023020
064960,SNT모티브,KOSPI,운수장비,45800,-250,-0.54,669739628800
100840,SNT에너지,KOSPI,기계,11230,1180,11.74,232245193090
036530,SNT홀딩스,KOSPI,기타금융,21650,-500,-2.26,352979131900
005610,SPC삼립,KOSPI,음식료품,57400,-900,-1.54,495305116600
011810,STX,KOSPI,유통업,7920,-170,-2.1,245661981840
465770,STX그린로지스,KOSPI,운수창고업,10600,-290,-2.66,76012939200
077970,STX엔진,KOSPI,기계,14020,-110,-0.78,322584834080
071970,STX중공업,KOSPI,기계,14970,-350,-2.28,427433454930
002820,SUN&L,KOSPI,종이목재,2815,-25,-0.88,35491489035
084870,TBH글로벌,KOSPI,섬유의복,1568,-6,-0.38,32703492192
002710,TCC스틸,KOSPI,철강금속,49350,1900,4.0,1293645946950
069260,TKG휴켐스,KOSPI,화학,19360,-180,-0.92,791409463680
007980,TP,KOSPI,섬유의복,1735,-74,-4.09,88788850550
002900,TYM,KOSPI,기계,4500,-20,-0.44,202729302000
024070,WISCOM,KOSPI,화학,2400,10,0.42,36783451200
037270,YG PLUS,KOSPI,서비스업,3715,-25,-0.67,235640258150
000500,가온전선,KOSPI,전기전자,49500,-2200,-4.26,364218327000
000860,강남제비스코,KOSPI,화학,26300,150,0.57,170950000000
035250,강원랜드,KOSPI,서비스업,14860,-50,-0.34,3179155830000
011420,갤럭시아에스엠,KOSPI,서비스업,2060,-100,-4.63,56752266640
002100,경농,KOSPI,화학,10020,-50,-0.5,195616201500
009450,경동나비엔,KOSPI,전기전자,54700,1100,2.05,796901982400
267290,경동도시가스,KOSPI,전기가스업,20200,-1900,-8.6,119087201200
012320,경동인베스트,KOSPI,기타금융,85800,-3900,-4.35,202918973400
000050,경방,KOSPI,유통업,7620,0,0.0,208904357400
214390,경보제약,KOSPI,의약품,7440,0,0.0,177867038400
012610,경인양행,KOSPI,화학,3425,20,0.59,142536050125
009140,경인전자,KOSPI,전기전자,23000,-250,-1.08,36128331000
013580,계룡건설,KOSPI,건설업,13960,-100,-0.71,124675461720
012200,계양전기,KOSPI,기계,1781,-9,-0.5,48483858449
012205,계양전기우,KOSPI,기계,4180,20,0.48,4886750220
002140,고려산업,KOSPI,음식료품,3215,-70,-2.13,80180251375
010130,고려아연,KOSPI,철강금속,502000,4000,0.8,10496111176000
002240,고려제강,KOSPI,철강금속,22450,-350,-1.54,561250000000
009290,광동제약,KOSPI,의약품,6590,-90,-1.35,345453408090
017040,광명전기,KOSPI,전기전자,2225,-80,-3.47,96426193375
017900,광전자,KOSPI,전기전자,2185,-110,-4.79,126607122155
037710,광주신세계,KOSPI,유통업,30300,-150,-0.49,241102857000
030610,교보증권,KOSPI,증권,4950,-15,-0.3,564116656950
339770,교촌에프앤비,KOSPI,유통업,11540,410,3.68,288298511600
007690,국도화학,KOSPI,화학,35450,-300,-0.84,319426337200
005320,국동,KOSPI,유통업,550,-5,-0.9,36950978350
001140,국보,KOSPI,운수창고업,2110,0,0.0,33456978680
002720,국제약품,KOSPI,의약품,4750,-45,-0.94,100509202000
083420,그린케미칼,KOSPI,화학,7810,-110,-1.39,187440000000
