종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
095570,AJ네트웍스,KOSPI,서비스업,4410,0,0.0,199564667190
006840,AK홀딩스,KOSPI,기타금융,14210,0,0.0,188247841810
027410,BGF,KOSPI,기타금융,3490,-70,-1.97,334051600590
282330,BGF리테일,KOSPI,유통업,106000,-2000,-1.85,1832094036000
138930,BNK금융지주,KOSPI,기타금융,8320,-30,-0.36,2679775804160
001460,BYC,KOSPI,섬유의복,35550,-300,-0.84,222050632500
001465,BYC우,KOSPI,섬유의복,15800,0,0.0,34030830000
001040,CJ,KOSPI,기타금융,122000,700,0.58,3559593756000
079160,CJ CGV,KOSPI,서비스업,5600,60,1.08,685621188000
00104K,CJ4우(전환),KOSPI,기타금융,86800,-100,-0.12,366861241600
000120,CJ대한통운,KOSPI,운수창고업,96000,-1200,-1.23,2189985024000
011150,CJ씨푸드,KOSPI,음식료품,5220,-160,-2.97,187558635060
011155,CJ씨푸드1우,KOSPI,음식료품,21700,-200,-0.91,4340000000
001045,CJ우,KOSPI,기타금융,60000,100,0.17,135613380000
097950,CJ제일제당,KOSPI,음식료품,398000,500,0.13,5991566028000
097955,CJ제일제당 우,KOSPI,음식료품,157900,800,0.51,209601670700
000480,CR홀딩스,KOSPI,비금속광물,6090,-20,-0.33,285563084100
000590,CS홀딩스,KOSPI,기타금융,70000,-100,-0.14,80813740000
012030,DB,KOSPI,서비스업,1352,-37,-2.66,271987157416
016610,DB금융투자,KOSPI,증권,4320,25,0.58,183368400480
005830,DB손해보험,KOSPI,보험,110000,-100,-0.09,7788000000000
000990,DB하이텍,KOSPI,전기전자,50200,-1200,-2.33,2228809117600
139130,DGB금융지주,KOSPI,기타금융,7880,-80,-1.01,1332869164040
001530,DI동일,KOSPI,유통업,27350,1600,6.21,689648629200
000210,DL,KOSPI,화학,59000,300,0.51,1236397156000
000215,DL우,KOSPI,화학,27800,0,0.0,46873997000
375500,DL이앤씨,KOSPI,건설업,33450,-950,-2.76,1294301689350
37550L,DL이앤씨2우(전환),KOSPI,건설업,23300,-200,-0.85,49208458300
37550K,DL이앤씨우,KOSPI,건설업,17750,-270,-1.5,37521458750
007340,DN오토모티브,KOSPI,전기전자,79500,300,0.38,794523397500
004840,DRB동일,KOSPI,화학,5260,-60,-1.13,104831800000
155660,DSR,KOSPI,철강금속,4230,-30,-0.7,67680000000
069730,DSR제강,KOSPI,철강금속,4460,-70,-1.55,64224000000
017860,DS단석,KOSPI,화학,135900,7700,6.01,796564803600
017940,E1,KOSPI,유통업,77100,-400,-0.52,528906000000
365550,ESR켄달스퀘어리츠,KOSPI,서비스업,4640,-65,-1.38,988732960000
383220,F&F,KOSPI,섬유의복,61300,-900,-1.45,2348223697500
007700,F&F홀딩스,KOSPI,기타금융,15020,10,0.07,587497792340
114090,GKL,KOSPI,서비스업,12940,-160,-1.22,800412369800
078930,GS,KOSPI,기타금융,45700,-100,-0.22,4246232774600
006360,GS건설,KOSPI,건설업,15150,130,0.87,1296559573500
