종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
095570,AJ네트웍스,KOSPI,서비스업,4715,-50,-1.05,213366758685
006840,AK홀딩스,KOSPI,기타금융,14650,-140,-0.95,194076768650
027410,BGF,KOSPI,기타금융,3610,5,0.14,345537615510
282330,BGF리테일,KOSPI,유통업,115000,100,0.09,1987649190000
138930,BNK금융지주,KOSPI,기타금융,8030,-20,-0.25,2586370157140
001460,BYC,KOSPI,섬유의복,35250,-1250,-3.42,220176787500
001465,BYC우,KOSPI,섬유의복,15310,30,0.2,32975443500
001040,CJ,KOSPI,기타금융,129100,-100,-0.08,3766750441800
079160,CJ CGV,KOSPI,서비스업,5650,-40,-0.7,691742805750
00104K,CJ4우(전환),KOSPI,기타금융,90000,100,0.11,380386080000
000120,CJ대한통운,KOSPI,운수창고업,99300,-200,-0.2,2265265759200
011150,CJ씨푸드,KOSPI,음식료품,6320,1230,24.17,227082485360
011155,CJ씨푸드1우,KOSPI,음식료품,24900,3200,14.75,4980000000
001045,CJ우,KOSPI,기타금융,62000,500,0.81,140133826000
097950,CJ제일제당,KOSPI,음식료품,382000,8000,2.14,5750699052000
097955,CJ제일제당 우,KOSPI,음식료품,159900,3500,2.24,212256536700
000480,CR홀딩스,KOSPI,비금속광물,6060,-40,-0.66,284156369400
000590,CS홀딩스,KOSPI,기타금융,69900,200,0.29,80698291800
012030,DB,KOSPI,서비스업,1320,5,0.38,265549591560
016610,DB금융투자,KOSPI,증권,4100,0,0.0,174030194900
005830,DB손해보험,KOSPI,보험,103800,600,0.58,7349040000000
000990,DB하이텍,KOSPI,전기전자,40200,-400,-0.99,1784823237600
139130,DGB금융지주,KOSPI,기타금융,7860,10,0.13,1329486247380
001530,DI동일,KOSPI,유통업,24900,550,2.26,627870232800
000210,DL,KOSPI,화학,55400,-1000,-1.77,1160955973600
000215,DL우,KOSPI,화학,26800,-50,-0.19,45187882000
375500,DL이앤씨,KOSPI,건설업,34600,-600,-1.7,1338799355800
37550L,DL이앤씨2우(전환),KOSPI,건설업,23800,-1000,-4.03,50264433800
37550K,DL이앤씨우,KOSPI,건설업,19810,-3140,-13.68,41876061850
007340,DN오토모티브,KOSPI,전기전자,83100,-1500,-1.77,830501815500
004840,DRB동일,KOSPI,화학,5430,-80,-1.45,108219900000
155660,DSR,KOSPI,철강금속,4325,30,0.7,69200000000
069730,DSR제강,KOSPI,철강금속,4485,-120,-2.61,64584000000
017860,DS단석,KOSPI,화학,98000,-1800,-1.8,574417592000
017940,E1,KOSPI,유통업,70200,-500,-0.71,481572000000
