종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
095570,AJ네트웍스,KOSPI,서비스업,4520,-160,-3.42,204542470680
006840,AK홀딩스,KOSPI,기타금융,14650,80,0.55,194076768650
027410,BGF,KOSPI,기타금융,3560,60,1.71,340751775960
282330,BGF리테일,KOSPI,유통업,109900,-1400,-1.26,1899501269400
138930,BNK금융지주,KOSPI,기타금융,8170,140,1.74,2631462538460
001460,BYC,KOSPI,섬유의복,35700,200,0.56,222987555000
001465,BYC우,KOSPI,섬유의복,15900,600,3.92,34246215000
001040,CJ,KOSPI,기타금융,122600,-2200,-1.76,3577099954800
079160,CJ CGV,KOSPI,서비스업,5590,40,0.72,684396864450
00104K,CJ4우(전환),KOSPI,기타금융,86400,-1000,-1.14,365170636800
000120,CJ대한통운,KOSPI,운수창고업,98100,-800,-0.81,2237890946400
011150,CJ씨푸드,KOSPI,음식료품,5450,-160,-2.85,195822712850
011155,CJ씨푸드1우,KOSPI,음식료품,22100,-450,-2.0,4420000000
001045,CJ우,KOSPI,기타금융,60000,-300,-0.5,135613380000
097950,CJ제일제당,KOSPI,음식료품,394000,-2000,-0.51,5931349284000
097955,CJ제일제당 우,KOSPI,음식료품,157800,1100,0.7,209468927400
000480,CR홀딩스,KOSPI,비금속광물,5910,-70,-1.17,277122795900
000590,CS홀딩스,KOSPI,기타금융,69800,-200,-0.29,80582843600
012030,DB,KOSPI,서비스업,1504,183,13.85,302565595232
016610,DB금융투자,KOSPI,증권,4300,165,3.99,182519472700
005830,DB손해보험,KOSPI,보험,110700,4500,4.24,7837560000000
000990,DB하이텍,KOSPI,전기전자,57100,11250,24.54,2535159374800
139130,DGB금융지주,KOSPI,기타금융,8020,90,1.13,1356549580660
001530,DI동일,KOSPI,유통업,25300,450,1.81,637956501600
000210,DL,KOSPI,화학,57300,1500,2.69,1200772153200
000215,DL우,KOSPI,화학,27350,550,2.05,46115245250
375500,DL이앤씨,KOSPI,건설업,35050,1050,3.09,1356211486150
37550L,DL이앤씨2우(전환),KOSPI,건설업,23800,300,1.28,50264433800
37550K,DL이앤씨우,KOSPI,건설업,19280,540,2.88,40755702800
007340,DN오토모티브,KOSPI,전기전자,79700,-200,-0.25,796522198500
004840,DRB동일,KOSPI,화학,5470,20,0.37,109017100000
155660,DSR,KOSPI,철강금속,4390,-20,-0.45,70240000000
069730,DSR제강,KOSPI,철강금속,4575,30,0.66,65880000000
017860,DS단석,KOSPI,화학,104000,8900,9.36,609586016000
017940,E1,KOSPI,유통업,76400,3000,4.09,524104000000
365550,ESR켄달스퀘어리츠,KOSPI,서비스업,4530,155,3.54,965293170000
383220,F&F,KOSPI,섬유의복,64400,-700,-1.08,2466975630000
007700,F&F홀딩스,KOSPI,기타금융,15430,300,1.98,603534682810
114090,GKL,KOSPI,서비스업,12760,-80,-0.62,789278349200
078930,GS,KOSPI,기타금융,44600,350,0.79,4144025858800
006360,GS건설,KOSPI,건설업,15140,240,1.61,1295703758600
001250,GS글로벌,KOSPI,유통업,2470,30,1.23,203858397080
007070,GS리테일,KOSPI,유통업,21500,150,0.7,2251435323000
078935,GS우,KOSPI,기타금융,37350,50,0.13,66663251100
012630,HDC,KOSPI,기타금융,8070,-10,-0.12,482115688470
039570,HDC랩스,KOSPI,건설업,8730,70,0.81,226609856730
089470,HDC현대EP,KOSPI,화학,4245,25,0.59,135415500000
294870,HDC현대산업개발,KOSPI,건설업,17260,-50,-0.29,1137560515800
009540,HD한국조선해양,KOSPI,기타금융,149900,4200,2.88,10608890088400
267250,HD현대,KOSPI,기타금융,71200,1200,1.71,5624307652000
267270,HD현대건설기계,KOSPI,기계,56200,-300,-0.53,1059206795200
443060,HD현대마린솔루션,KOSPI,서비스업,143500,400,0.28,6378575000000
010620,HD현대미포,KOSPI,운수장비,80100,600,0.75,3199366134900
322000,HD현대에너지솔루션,KOSPI,전기전자,27600,-200,-0.72,309120000000
042670,HD현대인프라코어,KOSPI,기계,8070,80,1.0,1610799865710
267260,HD현대일렉트릭,KOSPI,전기전자,290000,-5000,-1.69,10453669150000
329180,HD현대중공업,KOSPI,운수장비,141900,3100,2.23,12596905160400
097230,HJ중공업,KOSPI,건설업,3405,105,3.18,283548926805
014790,HL D&I,KOSPI,건설업,2395,130,5.74,90671349395
003580,HLB글로벌,KOSPI,유통업,4435,-70,-1.55,210267306020
204320,HL만도,KOSPI,운수장비,45600,350,0.77,2141244672000
060980,HL홀딩스,KOSPI,기타금융,33950,0,0.0,345251469500
011200,HMM,KOSPI,운수창고업,19150,640,3.46,13578106348400
035000,HS애드,KOSPI,서비스업,6300,-30,-0.47,104374676700
003560,IHQ,KOSPI,서비스업,10760,0,0.0,59719334240
175330,JB금융지주,KOSPI,기타금융,14230,280,2.01,2776033907540
234080,JW생명과학,KOSPI,의약품,11940,40,0.34,189064574760
001060,JW중외제약,KOSPI,의약품,28350,-100,-0.35,660156115500
001067,JW중외제약2우B,KOSPI,의약품,55400,-700,-1.25,11632504200
001065,JW중외제약우,KOSPI,의약품,29000,0,0.0,9916579000
096760,JW홀딩스,KOSPI,기타금융,3215,-25,-0.77,237668688530
105560,KB금융,KOSPI,기타금융,80800,1900,2.41,32603694617600
432320,KB스타리츠,KOSPI,서비스업,4335,-5,-0.12,439630925475
002380,KCC,KOSPI,화학,281500,1500,0.54,2501541586500
344820,KCC글라스,KOSPI,비금속광물,40400,200,0.5,645208684800
009070,KCTC,KOSPI,운수창고업,4660,170,3.79,139800000000
009440,KC그린홀딩스,KOSPI,기타금융,1833,-6,-0.33,41123318340
119650,KC코트렐,KOSPI,기계,1198,-72,-5.67,76275805826
092220,KEC,KOSPI,전기전자,1449,35,2.48,290905791309
003620,KG모빌리티,KOSPI,운수장비,5310,-30,-0.56,1036793668950
016380,KG스틸,KOSPI,철강금속,6590,10,0.15,659058631230
001390,KG케미칼,KOSPI,화학,5100,-20,-0.39,349192104000
033180,KH 필룩스,KOSPI,전기전자,6630,0,0.0,125330728770
015590,KIB플러그에너지,KOSPI,기계,579,-21,-3.5,137212313976
001940,KISCO홀딩스,KOSPI,철강금속,20050,50,0.25,324336419000
025000,KPX케미칼,KOSPI,화학,49350,400,0.82,238854000000
092230,KPX홀딩스,KOSPI,화학,57900,400,0.7,244607003400
