종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
095570,AJ네트웍스,KOSPI,서비스업,4680,125,2.74,211782912120
006840,AK홀딩스,KOSPI,기타금융,14570,-30,-0.21,193016963770
027410,BGF,KOSPI,기타금융,3500,-50,-1.41,335008768500
282330,BGF리테일,KOSPI,유통업,111300,-200,-0.18,1923698737800
138930,BNK금융지주,KOSPI,기타금융,8030,80,1.01,2586370157140
001460,BYC,KOSPI,섬유의복,35500,-550,-1.53,221738325000
001465,BYC우,KOSPI,섬유의복,15300,-30,-0.2,32953905000
001040,CJ,KOSPI,기타금융,124800,-3600,-2.8,3641289350400
079160,CJ CGV,KOSPI,서비스업,5550,-40,-0.72,679499570250
00104K,CJ4우(전환),KOSPI,기타금융,87400,-2100,-2.35,369397148800
000120,CJ대한통운,KOSPI,운수창고업,98900,300,0.3,2256140821600
011150,CJ씨푸드,KOSPI,음식료품,5610,-470,-7.73,201571636530
011155,CJ씨푸드1우,KOSPI,음식료품,22550,-350,-1.53,4510000000
001045,CJ우,KOSPI,기타금융,60300,-900,-1.47,136291446900
097950,CJ제일제당,KOSPI,음식료품,396000,-500,-0.13,5961457656000
097955,CJ제일제당 우,KOSPI,음식료품,156700,-4500,-2.79,208008751100
000480,CR홀딩스,KOSPI,비금속광물,5980,-40,-0.66,280405130200
000590,CS홀딩스,KOSPI,기타금융,70000,100,0.14,80813740000
012030,DB,KOSPI,서비스업,1321,-13,-0.97,265750765493
016610,DB금융투자,KOSPI,증권,4135,5,0.12,175515818515
005830,DB손해보험,KOSPI,보험,106200,2800,2.71,7518960000000
000990,DB하이텍,KOSPI,전기전자,45850,450,0.99,2035675259800
139130,DGB금융지주,KOSPI,기타금융,7930,-40,-0.5,1341326455690
001530,DI동일,KOSPI,유통업,24850,-150,-0.6,626609449200
000210,DL,KOSPI,화학,55800,-500,-0.89,1169338327200
000215,DL우,KOSPI,화학,26800,-100,-0.37,45187882000
375500,DL이앤씨,KOSPI,건설업,34000,300,0.89,1315583182000
37550L,DL이앤씨2우(전환),KOSPI,건설업,23500,-100,-0.42,49630848500
37550K,DL이앤씨우,KOSPI,건설업,18740,-20,-0.11,39614204900
007340,DN오토모티브,KOSPI,전기전자,79900,-500,-0.62,798520999500
004840,DRB동일,KOSPI,화학,5450,30,0.55,108618500000
155660,DSR,KOSPI,철강금속,4410,-30,-0.68,70560000000
069730,DSR제강,KOSPI,철강금속,4545,60,1.34,65448000000
017860,DS단석,KOSPI,화학,95100,1700,1.82,557419520400
017940,E1,KOSPI,유통업,73400,-2000,-2.65,503524000000
365550,ESR켄달스퀘어리츠,KOSPI,서비스업,4375,-140,-3.1,932264375000
383220,F&F,KOSPI,섬유의복,65100,0,0.0,2493790582500
007700,F&F홀딩스,KOSPI,기타금융,15130,-40,-0.26,591800372710
114090,GKL,KOSPI,서비스업,12840,-410,-3.09,794226802800
078930,GS,KOSPI,기타금융,44250,700,1.61,4111505476500
006360,GS건설,KOSPI,건설업,14900,430,2.97,1275164201000
001250,GS글로벌,KOSPI,유통업,2440,0,0.0,201382384160
007070,GS리테일,KOSPI,유통업,21350,-50,-0.23,2235727634700
078935,GS우,KOSPI,기타금융,37300,100,0.27,66574009800
012630,HDC,KOSPI,기타금융,8080,-120,-1.46,482713105680
039570,HDC랩스,KOSPI,건설업,8660,-140,-1.59,224792824660
089470,HDC현대EP,KOSPI,화학,4220,-60,-1.4,134618000000
294870,HDC현대산업개발,KOSPI,건설업,17310,250,1.47,1140855882300
009540,HD한국조선해양,KOSPI,기타금융,145700,7100,5.12,10311643001200
267250,HD현대,KOSPI,기타금융,70000,1700,2.49,5529515950000
267270,HD현대건설기계,KOSPI,기계,56500,-100,-0.18,1064860924000
443060,HD현대마린솔루션,KOSPI,서비스업,143100,-1200,-0.83,6360795000000
010620,HD현대미포,KOSPI,운수장비,79500,2300,2.98,3175400845500
322000,HD현대에너지솔루션,KOSPI,전기전자,27800,150,0.54,311360000000
042670,HD현대인프라코어,KOSPI,기계,7990,-30,-0.37,1594831589470
267260,HD현대일렉트릭,KOSPI,전기전자,295000,5500,1.9,10633904825000
329180,HD현대중공업,KOSPI,운수장비,138800,5200,3.89,12321708500800
097230,HJ중공업,KOSPI,건설업,3300,-85,-2.51,274805127300
014790,HL D&I,KOSPI,건설업,2265,0,0.0,85749731265
003580,HLB글로벌,KOSPI,유통업,4505,-20,-0.44,213586068460
204320,HL만도,KOSPI,운수장비,45250,900,2.03,2124809680000
060980,HL홀딩스,KOSPI,기타금융,33950,-550,-1.59,345251469500
011200,HMM,KOSPI,운수창고업,18510,580,3.23,13124321070960
035000,HS애드,KOSPI,서비스업,6330,0,0.0,104871698970
003560,IHQ,KOSPI,서비스업,10760,0,0.0,59719334240
175330,JB금융지주,KOSPI,기타금융,13950,410,3.03,2721410612100
234080,JW생명과학,KOSPI,의약품,11900,-20,-0.17,188431192600
001060,JW중외제약,KOSPI,의약품,28450,550,1.97,662484708500
001067,JW중외제약2우B,KOSPI,의약품,56100,200,0.36,11779485300
001065,JW중외제약우,KOSPI,의약품,29000,500,1.75,9916579000
096760,JW홀딩스,KOSPI,기타금융,3240,0,0.0,239516812080
105560,KB금융,KOSPI,기타금융,78900,1500,1.94,31837023580800
432320,KB스타리츠,KOSPI,서비스업,4340,-60,-1.36,440137996900
002380,KCC,KOSPI,화학,280000,3000,1.08,2488211880000
344820,KCC글라스,KOSPI,비금속광물,40200,-50,-0.12,642014582400
009070,KCTC,KOSPI,운수창고업,4490,-140,-3.02,134700000000
009440,KC그린홀딩스,KOSPI,기타금융,1839,-13,-0.7,41257928220
119650,KC코트렐,KOSPI,기계,1270,56,4.61,80859994490
092220,KEC,KOSPI,전기전자,1414,10,0.71,283879081374
003620,KG모빌리티,KOSPI,운수장비,5340,-30,-0.56,1042651260300
016380,KG스틸,KOSPI,철강금속,6580,70,1.08,658058542260
001390,KG케미칼,KOSPI,화학,5120,-160,-3.03,350561484800
033180,KH 필룩스,KOSPI,전기전자,6630,0,0.0,125330728770
015590,KIB플러그에너지,KOSPI,기계,600,-15,-2.44,142188926400
001940,KISCO홀딩스,KOSPI,철강금속,20000,-200,-0.99,323527600000
025000,KPX케미칼,KOSPI,화학,48950,-1000,-2.0,236918000000
092230,KPX홀딩스,KOSPI,화학,57500,-500,-0.86,242917145000
000040,KR모터스,KOSPI,운수장비,663,-31,-4.47,39868091484
044450,KSS해운,KOSPI,운수창고업,8160,20,0.25,188380780800
030200,KT,KOSPI,통신업,36400,100,0.28,9173589334000
033780,KT&G,KOSPI,기타제조업,86400,-100,-0.12,11259863740800
058850,KTcs,KOSPI,서비스업,3390,30,0.89,144702150000
058860,KTis,KOSPI,서비스업,2800,-10,-0.36,97445600000
093050,LF,KOSPI,섬유의복,14490,-110,-0.75,423687600000
003550,LG,KOSPI,기타금융,81700,2200,2.77,12851491128100
034220,LG디스플레이,KOSPI,전기전자,10610,490,4.84,5305000000000
051900,LG생활건강,KOSPI,화학,381500,-7000,-1.8,5958342155500
051905,LG생활건강우,KOSPI,화학,159900,-1700,-1.05,335741550300
373220,LG에너지솔루션,KOSPI,전기전자,343000,12000,3.63,80262000000000
003555,LG우,KOSPI,기타금융,60100,200,0.33,181599362000
032640,LG유플러스,KOSPI,통신업,9770,-160,-1.61,4265692996970
011070,LG이노텍,KOSPI,전기전자,265000,1500,0.57,6271783355000
066570,LG전자,KOSPI,전기전자,108000,6200,6.09,17673963912000
066575,LG전자우,KOSPI,전기전자,47500,2150,4.74,816334620000
037560,LG헬로비전,KOSPI,서비스업,3030,-95,-3.04,234664000950
051910,LG화학,KOSPI,화학,359500,8000,2.28,25377947308500
051915,LG화학우,KOSPI,화학,253000,5000,2.02,1945266400000
079550,LIG넥스원,KOSPI,기계,211000,10500,5.24,4642000000000
006260,LS,KOSPI,기타금융,141100,-700,-0.49,4543420000000
010120,LS ELECTRIC,KOSPI,전기전자,194500,-7000,-3.47,5835000000000
000680,LS네트웍스,KOSPI,유통업,4265,-25,-0.58,336094863240
229640,LS에코에너지,KOSPI,기타금융,32300,-1000,-3.0,989183591700
108320,LX세미콘,KOSPI,전기전자,71000,-1500,-2.07,1154765300000
001120,LX인터내셔널,KOSPI,유통업,28550,50,0.18,1106598000000
108670,LX하우시스,KOSPI,화학,41550,-150,-0.36,372606688500
108675,LX하우시스우,KOSPI,화학,22100,50,0.23,22814493000
383800,LX홀딩스,KOSPI,기타금융,6900,-10,-0.14,526336761000
38380K,LX홀딩스1우,KOSPI,기타금융,8790,-30,-0.34,12879855150
023150,MH에탄올,KOSPI,음식료품,6210,-30,-0.48,45820646460
035420,NAVER,KOSPI,서비스업,167900,1100,0.66,27268402932600
181710,NHN,KOSPI,서비스업,21150,-250,-1.17,714153501450
400760,NH올원리츠,KOSPI,서비스업,3665,-5,-0.14,154663000000
005940,NH투자증권,KOSPI,증권,12340,10,0.08,4041254969660
005945,NH투자증권우,KOSPI,증권,11200,20,0.18,211354841600
338100,NH프라임리츠,KOSPI,서비스업,4400,-10,-0.23,82104000000
034310,NICE,KOSPI,서비스업,10840,-120,-1.09,406537690680
030190,NICE평가정보,KOSPI,서비스업,10850,130,1.21,652168219500
008260,NI스틸,KOSPI,철강금속,4570,15,0.33,130702534690
004250,NPC,KOSPI,화학,4960,-35,-0.7,182131200000
004255,NPC우,KOSPI,화학,2690,-25,-0.92,14203200000
456040,OCI,KOSPI,화학,107500,6400,6.33,962393212500
010060,OCI홀딩스,KOSPI,기타금융,89800,-100,-0.11,1756845673400
178920,PI첨단소재,KOSPI,화학,26250,300,1.16,770865952500
005490,POSCO홀딩스,KOSPI,철강금속,373000,5000,1.36,31545068790000
010950,S-Oil,KOSPI,화학,67900,1400,2.11,7644371576800
010955,S-Oil우,KOSPI,화학,47000,0,0.0,189030569000
034120,SBS,KOSPI,서비스업,18400,-390,-2.08,341342779200
005090,SGC에너지,KOSPI,전기가스업,26450,-850,-3.11,381126857850
001380,SG글로벌,KOSPI,운수장비,2270,-60,-2.58,102068604610
004060,SG세계물산,KOSPI,유통업,425,30,7.59,86030608000
001770,SHD,KOSPI,철강금속,17000,100,0.59,20652926000
002360,SH에너지화학,KOSPI,화학,608,0,0.0,67569307840
009160,SIMPAC,KOSPI,철강금속,4035,-55,-1.34,264008097060
123700,SJM,KOSPI,운수장비,3625,-30,-0.82,56567755250
025530,SJM홀딩스,KOSPI,유통업,3945,20,0.51,58914661560
034730,SK,KOSPI,기타금융,167100,-1900,-1.12,12231440775900
011790,SKC,KOSPI,화학,182500,500,0.27,6910964385000
018670,SK가스,KOSPI,유통업,175200,-1000,-0.57,1617138748800
001740,SK네트웍스,KOSPI,유통업,4870,-130,-2.6,1077623382740
006120,SK디스커버리,KOSPI,기타금융,41050,150,0.37,771159347750
006125,SK디스커버리우,KOSPI,기타금융,32050,-50,-0.16,43538482750
210980,SK디앤디,KOSPI,서비스업,11540,130,1.14,214844588280
395400,SK리츠,KOSPI,서비스업,4700,-125,-2.59,1269623591300
302440,SK바이오사이언스,KOSPI,의약품,50600,100,0.2,3887484150000
326030,SK바이오팜,KOSPI,서비스업,77400,500,0.65,6061445550000
402340,SK스퀘어,KOSPI,기타금융,98500,5100,5.46,13272871060000
361610,SK아이이테크놀로지,KOSPI,전기전자,43950,900,2.09,3133529168400
100090,SK오션플랜트,KOSPI,철강금속,13880,140,1.02,821634483840
03473K,SK우,KOSPI,기타금융,153300,-3100,-1.98,86788495500
096770,SK이노베이션,KOSPI,화학,104700,1600,1.55,10023516273000
096775,SK이노베이션우,KOSPI,화학,75100,100,0.13,93756792600
475150,SK이터닉스,KOSPI,건설업,23300,1450,6.64,652343404300
001510,SK증권,KOSPI,증권,567,1,0.18,267958626957
001515,SK증권우,KOSPI,증권,2040,30,1.49,7981528560
285130,SK케미칼,KOSPI,화학,51000,1250,2.51,879942933000
28513K,SK케미칼우,KOSPI,화학,26350,-150,-0.57,55741554150
017670,SK텔레콤,KOSPI,통신업,51200,-300,-0.58,10997250713600
000660,SK하이닉스,KOSPI,전기전자,233500,-1000,-0.43,169988552227500
003570,SNT다이내믹스,KOSPI,운수장비,19480,0,0.0,647762537560
064960,SNT모티브,KOSPI,운수장비,47600,450,0.95,696061273600
100840,SNT에너지,KOSPI,기계,11290,370,3.39,233486040070
036530,SNT홀딩스,KOSPI,기타금융,21200,-300,-1.4,345642383200
005610,SPC삼립,KOSPI,음식료품,60800,-1700,-2.72,524643747200
011810,STX,KOSPI,유통업,7600,-60,-0.78,235736245200
465770,STX그린로지스,KOSPI,운수창고업,9650,480,5.23,69200458800
077970,STX엔진,KOSPI,기계,16610,250,1.53,382177895440
071970,STX중공업,KOSPI,기계,16660,680,4.26,475687465540
002820,SUN&L,KOSPI,종이목재,3050,65,2.18,38454366450
084870,TBH글로벌,KOSPI,섬유의복,1479,-17,-1.14,30847235301
002710,TCC스틸,KOSPI,철강금속,56000,2000,3.7,1467967032000
069260,TKG휴켐스,KOSPI,화학,19160,170,0.9,783233746080
007980,TP,KOSPI,섬유의복,1726,-14,-0.8,88328274380
002900,TYM,KOSPI,기계,4410,-35,-0.79,198674715960
024070,WISCOM,KOSPI,화학,2390,0,0.0,36630186820
037270,YG PLUS,KOSPI,서비스업,3465,-35,-1.0,219782905650
000500,가온전선,KOSPI,전기전자,45300,-400,-0.88,333314953800
000860,강남제비스코,KOSPI,화학,24450,-300,-1.21,158925000000
035250,강원랜드,KOSPI,서비스업,14420,-80,-0.55,3085022010000
011420,갤럭시아에스엠,KOSPI,서비스업,2030,-55,-2.64,55925777320
