종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
095570,AJ네트웍스,KOSPI,서비스업,4410,-30,-0.68,199564667190
006840,AK홀딩스,KOSPI,기타금융,14210,-240,-1.66,188247841810
027410,BGF,KOSPI,기타금융,3560,-20,-0.56,340751775960
282330,BGF리테일,KOSPI,유통업,108000,-1400,-1.28,1866661848000
138930,BNK금융지주,KOSPI,기타금융,8350,120,1.46,2689438457300
001460,BYC,KOSPI,섬유의복,35850,0,0.0,223924477500
001465,BYC우,KOSPI,섬유의복,15800,0,0.0,34030830000
001040,CJ,KOSPI,기타금융,121300,4300,3.68,3539169857400
079160,CJ CGV,KOSPI,서비스업,5540,-10,-0.18,678275246700
00104K,CJ4우(전환),KOSPI,기타금융,86900,4900,5.98,367283892800
000120,CJ대한통운,KOSPI,운수창고업,97200,2000,2.1,2217359836800
011150,CJ씨푸드,KOSPI,음식료품,5380,30,0.56,193307558740
011155,CJ씨푸드1우,KOSPI,음식료품,21900,-50,-0.23,4380000000
001045,CJ우,KOSPI,기타금융,59900,400,0.67,135387357700
097950,CJ제일제당,KOSPI,음식료품,397500,4500,1.15,5984038935000
097955,CJ제일제당 우,KOSPI,음식료품,157100,1300,0.83,208539724300
000480,CR홀딩스,KOSPI,비금속광물,6110,-10,-0.16,286500893900
000590,CS홀딩스,KOSPI,기타금융,70100,200,0.29,80929188200
012030,DB,KOSPI,서비스업,1389,-20,-1.42,279430592937
016610,DB금융투자,KOSPI,증권,4295,15,0.35,182307240755
005830,DB손해보험,KOSPI,보험,110100,2400,2.23,7795080000000
000990,DB하이텍,KOSPI,전기전자,51400,-2000,-3.75,2282087423200
139130,DGB금융지주,KOSPI,기타금융,7960,-30,-0.38,1346400830680
001530,DI동일,KOSPI,유통업,25750,200,0.78,649303554000
000210,DL,KOSPI,화학,58700,200,0.34,1230110390800
000215,DL우,KOSPI,화학,27800,-200,-0.71,46873997000
375500,DL이앤씨,KOSPI,건설업,34400,500,1.47,1331060631200
37550L,DL이앤씨2우(전환),KOSPI,건설업,23500,250,1.08,49630848500
37550K,DL이앤씨우,KOSPI,건설업,18020,150,0.84,38092207700
007340,DN오토모티브,KOSPI,전기전자,79200,0,0.0,791525196000
004840,DRB동일,KOSPI,화학,5320,-70,-1.3,106027600000
155660,DSR,KOSPI,철강금속,4260,25,0.59,68160000000
069730,DSR제강,KOSPI,철강금속,4530,10,0.22,65232000000
017860,DS단석,KOSPI,화학,128200,5400,4.4,751431992800
017940,E1,KOSPI,유통업,77500,1200,1.57,531650000000
365550,ESR켄달스퀘어리츠,KOSPI,서비스업,4705,35,0.75,1002583745000
383220,F&F,KOSPI,섬유의복,62200,0,0.0,2382700065000
007700,F&F홀딩스,KOSPI,기타금융,15010,-90,-0.6,587106648670
114090,GKL,KOSPI,서비스업,13100,-20,-0.15,810309277000
078930,GS,KOSPI,기타금융,45800,-100,-0.22,4255524312400
006360,GS건설,KOSPI,건설업,15020,260,1.76,1285433979800
001250,GS글로벌,KOSPI,유통업,3945,95,2.47,325595698980
007070,GS리테일,KOSPI,유통업,21400,400,1.9,2240963530800
078935,GS우,KOSPI,기타금융,38100,-300,-0.78,68001870600
012630,HDC,KOSPI,기타금융,8220,10,0.12,491076946620
039570,HDC랩스,KOSPI,건설업,8640,20,0.23,224273672640
089470,HDC현대EP,KOSPI,화학,4225,55,1.32,134777500000
294870,HDC현대산업개발,KOSPI,건설업,17350,250,1.46,1143492175500
009540,HD한국조선해양,KOSPI,기타금융,151800,-2500,-1.62,10743359008800
267250,HD현대,KOSPI,기타금융,74000,1600,2.21,5845488290000
267270,HD현대건설기계,KOSPI,기계,54900,600,1.1,1034705570400
443060,HD현대마린솔루션,KOSPI,서비스업,138700,0,0.0,6165215000000
010620,HD현대미포,KOSPI,운수장비,88900,2000,2.3,3550857046100
322000,HD현대에너지솔루션,KOSPI,전기전자,27850,-50,-0.18,311920000000
042670,HD현대인프라코어,KOSPI,기계,7850,30,0.38,1566887106050
267260,HD현대일렉트릭,KOSPI,전기전자,296500,-3500,-1.17,10687975527500
329180,HD현대중공업,KOSPI,운수장비,149900,-2100,-1.38,13307090088400
097230,HJ중공업,KOSPI,건설업,3375,-40,-1.17,281050698375
014790,HL D&I,KOSPI,건설업,2390,190,8.64,90482056390
003580,HLB글로벌,KOSPI,유통업,4500,115,2.62,213349014000
204320,HL만도,KOSPI,운수장비,44700,1500,3.47,2098983264000
060980,HL홀딩스,KOSPI,기타금융,34000,200,0.59,345759940000
011200,HMM,KOSPI,운수창고업,19180,200,1.05,13599377533280
035000,HS애드,KOSPI,서비스업,6270,-20,-0.32,103877654430
003560,IHQ,KOSPI,서비스업,10760,0,0.0,59719334240
175330,JB금융지주,KOSPI,기타금융,14550,230,1.61,2838460530900
234080,JW생명과학,KOSPI,의약품,11870,-60,-0.5,187956155980
001060,JW중외제약,KOSPI,의약품,28450,650,2.34,662484708500
001067,JW중외제약2우B,KOSPI,의약품,55600,0,0.0,11674498800
001065,JW중외제약우,KOSPI,의약품,29000,0,0.0,9916579000
096760,JW홀딩스,KOSPI,기타금융,3120,-20,-0.64,230645819040
105560,KB금융,KOSPI,기타금융,79000,-1000,-1.25,31877374688000
432320,KB스타리츠,KOSPI,서비스업,4405,10,0.23,446729925425
002380,KCC,KOSPI,화학,307000,30000,10.83,2728146597000
344820,KCC글라스,KOSPI,비금속광물,40600,300,0.74,648402787200
009070,KCTC,KOSPI,운수창고업,4815,90,1.9,144450000000
009440,KC그린홀딩스,KOSPI,기타금융,1813,28,1.57,40674618740
119650,KC코트렐,KOSPI,기계,1115,-11,-0.98,70991255005
092220,KEC,KOSPI,전기전자,1370,0,0.0,275045503170
003620,KG모빌리티,KOSPI,운수장비,5180,10,0.19,1011410773100
016380,KG스틸,KOSPI,철강금속,6520,50,0.77,652058008440
001390,KG케미칼,KOSPI,화학,4935,-65,-1.3,337894712400
033180,KH 필룩스,KOSPI,전기전자,6630,0,0.0,125330728770
015590,KIB플러그에너지,KOSPI,기계,579,8,1.4,137212313976
001940,KISCO홀딩스,KOSPI,철강금속,19780,30,0.15,319968796400
025000,KPX케미칼,KOSPI,화학,49600,800,1.64,240064000000
092230,KPX홀딩스,KOSPI,화학,58200,200,0.34,245874397200
000040,KR모터스,KOSPI,운수장비,686,31,4.73,41251147448
044450,KSS해운,KOSPI,운수창고업,8640,420,5.11,199462003200
