종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
060310,3S,KOSDAQ,기계·장비,2620,5,0.19,133841762040
054620,APS,KOSDAQ,금융,7780,100,1.3,154777039380
265520,AP시스템,KOSDAQ,반도체,25750,-850,-3.2,393496590750
211270,AP위성,KOSDAQ,통신장비,14060,-190,-1.33,212057194240
109960,AP헬스케어,KOSDAQ,유통,688,7,1.03,78536765888
139050,BF랩스,KOSDAQ,컴퓨터서비스,2805,0,0.0,24247965555
126600,BGF에코머티리얼즈,KOSDAQ,화학,4260,-110,-2.52,230181751500
013720,CBI,KOSDAQ,운송장비·부품,1281,-22,-1.69,57168642216
083790,CG인바이츠,KOSDAQ,기타서비스,2880,345,13.61,221455244160
035760,CJ ENM,KOSDAQ,방송서비스,83000,-200,-0.24,1820119782000
311690,CJ 바이오사이언스,KOSDAQ,기타서비스,12840,-220,-1.68,117004525680
051500,CJ프레시웨이,KOSDAQ,유통,20450,-850,-3.99,242773933700
058820,CMG제약,KOSDAQ,제약,2120,0,0.0,294451557280
023460,CNH,KOSDAQ,금융,2690,120,4.67,100068000000
056730,CNT85,KOSDAQ,건설,893,1,0.11,66181289098
065770,CS,KOSDAQ,통신장비,1208,-32,-2.58,23448645040
083660,CSA 코스믹,KOSDAQ,화학,1214,-1,-0.08,74354077734
456440,DB금융스팩11호,KOSDAQ,금융,2210,-20,-0.9,11746150000
477760,DB금융스팩12호,KOSDAQ,금융,2050,0,0.0,11972000000
060900,DGP,KOSDAQ,전기·가스·수도,1220,-15,-1.21,30815039380
290120,DH오토리드,KOSDAQ,운송장비·부품,2950,35,1.2,45769657100
025440,DH오토웨어,KOSDAQ,일반전기전자,395,-8,-1.99,60792917400
068790,DMS,KOSDAQ,기계·장비,6350,0,0.0,156038937350
241520,DSC인베스트먼트,KOSDAQ,금융,3330,-40,-1.19,91562096250
180400,DXVX,KOSDAQ,기타서비스,2630,15,0.57,79477106160
245620,EDGC,KOSDAQ,기타서비스,415,0,0.0,57474989665
037370,EG,KOSDAQ,화학,8240,-80,-0.96,71069769280
050120,ES큐브,KOSDAQ,유통,2315,-10,-0.43,31400859090
214270,FSN,KOSDAQ,출판·매체복제,1831,-59,-3.12,60881597753
130500,GH신소재,KOSDAQ,섬유·의류,2760,90,3.37,40144343520
900290,GRT,KOSDAQ,금융,3485,-45,-1.27,234801875000
083450,GST,KOSDAQ,반도체,44650,-1100,-2.4,416037314250
297890,HB솔루션,KOSDAQ,기계·장비,9410,220,2.39,688005732380
440290,HB인베스트먼트,KOSDAQ,금융,2430,-35,-1.42,65870034300
078150,HB테크놀러지,KOSDAQ,기계·장비,3395,40,1.19,314770534820
195940,HK이노엔,KOSDAQ,제약,35150,200,0.57,995795668650
028300,HLB,KOSDAQ,제약,66000,1700,2.64,8635794024000
278650,HLB바이오스텝,KOSDAQ,기타서비스,2410,-5,-0.21,209020719490
067630,HLB생명과학,KOSDAQ,제약,8900,0,0.0,958156751800
024850,HLB이노베이션,KOSDAQ,반도체,3010,25,0.84,217857945550
047920,HLB제약,KOSDAQ,기타서비스,20000,200,1.01,635599880000
115450,HLB테라퓨틱스,KOSDAQ,유통,6920,150,2.22,548404034960
046210,HLB파나진,KOSDAQ,의료·정밀기기,3090,15,0.49,126734888430
403870,HPSP,KOSDAQ,반도체,40150,-150,-0.37,3329805881600
036640,HRS,KOSDAQ,화학,5450,-60,-1.09,89133660000
439730,IBKS제20호스팩,KOSDAQ,금융,2465,-5,-0.2,10624150000
442770,IBKS제21호스팩,KOSDAQ,금융,2425,-5,-0.21,10209250000
448760,IBKS제22호스팩,KOSDAQ,금융,2340,-20,-0.85,10366200000
467930,IBKS제23호스팩,KOSDAQ,금융,2215,10,0.45,9369450000
469480,IBKS제24호스팩,KOSDAQ,금융,2195,-5,-0.23,9284850000
095340,ISC,KOSDAQ,반도체,64700,-300,-0.46,1371449652600
099520,ITX-AI,KOSDAQ,통신장비,1284,0,0.0,58141862016
950170,JTC,KOSDAQ,유통,5650,-40,-0.7,292366866200
067290,JW신약,KOSDAQ,제약,1740,-21,-1.19,88464213480
035900,JYP Ent.,KOSDAQ,오락·문화,55100,-1000,-1.78,1957840309200
318000,KBG,KOSDAQ,화학,6950,-250,-3.47,60744549850
024840,KBI메탈,KOSDAQ,금속,2685,-230,-7.89,93731199315
024120,KB오토시스,KOSDAQ,운송장비·부품,4345,-125,-2.8,49967500000
455250,KB제25호스팩,KOSDAQ,금융,2450,40,1.66,10547250000
458320,KB제26호스팩,KOSDAQ,금융,2485,0,0.0,13679925000
464680,KB제27호스팩,KOSDAQ,금융,1997,-3,-0.15,25771285000
476470,KB제28호스팩,KOSDAQ,금융,2085,-5,-0.24,11477925000
478390,KB제29호스팩,KOSDAQ,금융,2000,-15,-0.74,12440000000
021320,KCC건설,KOSDAQ,건설,4340,-70,-1.59,92876000000
036670,KCI,KOSDAQ,화학,7350,40,0.55,82834500000
044180,KD,KOSDAQ,건설,507,-20,-3.8,13545924093
046440,KG모빌리언스,KOSDAQ,소프트웨어,5000,-100,-1.96,194127840000
151860,KG에코솔루션,KOSDAQ,화학,7400,-140,-1.86,367062214800
035600,KG이니시스,KOSDAQ,소프트웨어,10870,-120,-1.09,303321197580
226360,KH 건설,KOSDAQ,건설,2555,0,0.0,60698450260
111870,KH 미래물산,KOSDAQ,일반전기전자,8910,0,0.0,43928518590
060720,KH바텍,KOSDAQ,IT부품,13200,-200,-1.49,312542234400
058400,KNN,KOSDAQ,방송서비스,814,1,0.12,107797792080
122450,KX,KOSDAQ,방송서비스,4540,-35,-0.77,205825276560
052900,KX하이텍,KOSDAQ,반도체,1211,-28,-2.26,66735203087
376190,LB루셈,KOSDAQ,반도체,5900,-120,-1.99,145140000000
061970,LB세미콘,KOSDAQ,반도체,6090,-50,-0.81,266648165280
309960,LB인베스트먼트,KOSDAQ,금융,4500,-30,-0.66,104477575500
225190,LK삼양,KOSDAQ,의료·정밀기기,1777,1,0.06,90179977880
060370,LS마린솔루션,KOSDAQ,건설,17880,-50,-0.28,513277244280
417200,LS머트리얼즈,KOSDAQ,일반전기전자,23850,-1050,-4.22,1613515917150
078020,LS증권,KOSDAQ,금융,5100,-40,-0.78,282954069000
086960,MDS테크,KOSDAQ,소프트웨어,1531,-62,-3.89,134225507428
038340,MIT,KOSDAQ,일반전기전자,1233,0,0.0,39979891836
160550,NEW,KOSDAQ,오락·문화,3140,195,6.62,87625172840
053290,NE능률,KOSDAQ,출판·매체복제,4050,-250,-5.81,66931543350
060250,NHN KCP,KOSDAQ,소프트웨어,9270,-220,-2.32,372288863970
104200,NHN벅스,KOSDAQ,디지털컨텐츠,3870,-120,-3.01,57382618500
222160,NPX,KOSDAQ,기계·장비,8040,0,0.0,79551289560
024940,PN풍년,KOSDAQ,유통,4720,115,2.5,47200000000
218410,RFHIC,KOSDAQ,일반전기전자,14310,-250,-1.72,378992365020
327260,RF머트리얼즈,KOSDAQ,기타제조,8890,-360,-3.89,74971423590
091340,S&K폴리텍,KOSDAQ,IT부품,2575,-165,-6.02,30137081575
419530,SAMG엔터,KOSDAQ,오락·문화,8880,-320,-3.48,76287458400
019550,SBI인베스트먼트,KOSDAQ,금융,966,-19,-1.93,156556311450
950110,SBI핀테크솔루션즈,KOSDAQ,출판·매체복제,2980,-20,-0.67,71676569200
036120,SCI평가정보,KOSDAQ,기타서비스,2250,-75,-3.23,79875000000
246960,SCL사이언스,KOSDAQ,제약,10120,-90,-0.88,73708018120
099220,SDN,KOSDAQ,유통,1540,-35,-2.22,86504588940
036540,SFA반도체,KOSDAQ,반도체,5480,-270,-4.7,901242460440
255220,SG,KOSDAQ,비금속,1307,-34,-2.54,79957329996
040610,SG&G,KOSDAQ,운송,1703,-17,-0.99,58050494788
049470,SGA,KOSDAQ,소프트웨어,490,0,0.0,28842502010
184230,SGA솔루션즈,KOSDAQ,소프트웨어,614,-4,-0.65,38435884854
016250,SGC E&C,KOSDAQ,건설,15630,-10,-0.06,50697233550
048550,SM C&C,KOSDAQ,방송서비스,1814,-41,-2.21,175440320680
063440,SM Life Design,KOSDAQ,출판·매체복제,1594,-24,-1.48,73370471476
067160,SOOP,KOSDAQ,소프트웨어,116700,700,0.6,1341439308900
289080,SV인베스트먼트,KOSDAQ,금융,2075,25,1.22,110460550000
089230,THE E&M,KOSDAQ,인터넷,1828,-18,-0.98,39470077288
032540,TJ미디어,KOSDAQ,일반전기전자,5830,40,0.69,81221280470
022220,TKG애강,KOSDAQ,화학,1117,-13,-1.15,57854544743
048770,TPC,KOSDAQ,기계·장비,3215,-90,-2.72,50469041065
246690,TS인베스트먼트,KOSDAQ,금융,1194,-26,-2.13,49524567228
317240,TS트릴리온,KOSDAQ,화학,332,-2,-0.6,35603986104
057030,YBM넷,KOSDAQ,기타서비스,3540,-160,-4.32,57746947380
040300,YTN,KOSDAQ,방송서비스,3310,-145,-4.2,139020000000
051390,YW,KOSDAQ,유통,3720,30,0.81,42241968960
052220,iMBC,KOSDAQ,디지털컨텐츠,2885,-45,-1.54,66355000000
079940,가비아,KOSDAQ,인터넷,15100,-370,-2.39,204388828400
078890,가온그룹,KOSDAQ,통신장비,5250,-110,-2.05,91403324250
399720,가온칩스,KOSDAQ,반도체,70800,-5900,-7.69,813373056000
036620,감성코퍼레이션,KOSDAQ,유통,3910,-45,-1.14,354812527720
217730,강스템바이오텍,KOSDAQ,제약,3390,40,1.19,190023565110
114190,강원에너지,KOSDAQ,일반전기전자,18020,10,0.06,470737144760
094480,갤럭시아머니트리,KOSDAQ,소프트웨어,5870,-70,-1.18,230279149060
039240,경남스틸,KOSDAQ,금속,3025,-40,-1.31,81613302100
053950,경남제약,KOSDAQ,제약,1047,0,0.0,37266291894
011040,경동제약,KOSDAQ,제약,6710,140,2.13,206458419860
024910,경창산업,KOSDAQ,운송장비·부품,2405,-75,-3.02,86144707025
198440,고려시멘트,KOSDAQ,비금속,2365,5,0.21,75632605400
049720,고려신용정보,KOSDAQ,기타서비스,10670,-60,-0.56,152581000000
014570,고려제약,KOSDAQ,제약,5520,-100,-1.78,60720000000
348150,고바이오랩,KOSDAQ,기타서비스,6570,-190,-2.81,127027691280
950190,고스트스튜디오,KOSDAQ,출판·매체복제,10130,-260,-2.5,137564305960
098460,고영,KOSDAQ,기계·장비,12490,-100,-0.79,857497889950
035290,골드앤에스,KOSDAQ,출판·매체복제,602,-9,-1.47,27963239528
900280,골든센츄리,KOSDAQ,금융,97,0,0.0,19924215936
215000,골프존,KOSDAQ,소프트웨어,76500,500,0.66,480069247500
121440,골프존뉴딘홀딩스,KOSDAQ,유통,3570,0,0.0,152927440260
366030,공구우먼,KOSDAQ,섬유·의류,6110,-50,-0.81,138415023500
014200,광림,KOSDAQ,운송장비·부품,1006,0,0.0,91250936176
029480,광무,KOSDAQ,통신장비,4820,-350,-6.77,233640501060
026910,광진실업,KOSDAQ,금속,3050,-85,-2.71,19536485250
421800,교보12호스팩,KOSDAQ,금융,2665,0,0.0,15936700000
440790,교보13호스팩,KOSDAQ,금융,2360,-5,-0.21,9558000000
456490,교보14호스팩,KOSDAQ,금융,2315,5,0.22,9723000000
465320,교보15호스팩,KOSDAQ,금융,2185,-5,-0.23,8324850000
053270,구영테크,KOSDAQ,운송장비·부품,2650,-30,-1.12,72637573250
066620,국보디자인,KOSDAQ,건설,15450,-100,-0.64,115875000000
043650,국순당,KOSDAQ,음식료·담배,6640,-340,-4.87,118579138560
006050,국영지앤엠,KOSDAQ,비금속,1089,-17,-1.54,38000919627
060480,국일신동,KOSDAQ,금속,2240,-105,-4.48,24841600000
078130,국일제지,KOSDAQ,종이·목재,800,0,0.0,901924696800
307750,국전약품,KOSDAQ,제약,5000,-150,-2.91,245346345000
035080,그래디언트,KOSDAQ,유통,14560,-540,-3.58,211521623040
453450,그리드위즈,KOSDAQ,기타서비스,49750,2750,5.85,395151812500
204020,그리티,KOSDAQ,섬유·의류,3035,5,0.17,61147450050
402490,그린리소스,KOSDAQ,일반전기전자,22700,-900,-3.81,187636928800
114450,그린생명과학,KOSDAQ,제약,1973,-24,-1.2,39460000000
186230,그린플러스,KOSDAQ,금속,11000,-620,-5.34,119022068000
900070,글로벌에스엠,KOSDAQ,금융,440,0,0.0,23647345920
204620,글로벌텍스프리,KOSDAQ,금융,3675,-200,-5.16,208695341400
019660,글로본,KOSDAQ,유통,688,-17,-2.41,23936033248
053260,금강철강,KOSDAQ,금속,5020,-120,-2.33,93974400000
282720,금양그린파워,KOSDAQ,건설,13200,-250,-1.86,159977400000
036190,금화피에스시,KOSDAQ,건설,25850,-150,-0.58,155100000000
049080,기가레인,KOSDAQ,통신장비,710,-27,-3.66,60267176370
420770,기가비스,KOSDAQ,반도체,49600,-1200,-2.36,628717596800
035460,기산텔레콤,KOSDAQ,통신장비,2175,50,2.35,31705714500
308100,까스텔바작,KOSDAQ,유통,3750,-45,-1.19,24842748750
407400,꿈비,KOSDAQ,기타제조,9090,-610,-6.29,111438618660
187790,나노,KOSDAQ,화학,1025,0,0.0,31611850750
286750,나노브릭,KOSDAQ,화학,1765,-14,-0.79,36525896635
121600,나노신소재,KOSDAQ,화학,120600,800,0.67,1470847006800
247660,나노씨엠에스,KOSDAQ,일반전기전자,9730,-40,-0.41,42266341600
039860,나노엔텍,KOSDAQ,의료·정밀기기,3355,-20,-0.59,107729325110
091970,나노캠텍,KOSDAQ,화학,571,2,0.35,21365388503
417010,나노팀,KOSDAQ,기계·장비,13150,-850,-6.07,259374913200
405920,나라셀라,KOSDAQ,유통,4760,-15,-0.31,61299641760
051490,나라엠앤디,KOSDAQ,기계·장비,4800,-45,-0.93,68160000000
137080,나래나노텍,KOSDAQ,기계·장비,5400,-160,-2.88,59720878800
190510,나무가,KOSDAQ,IT부품,13280,340,2.63,215991019520
242040,나무기술,KOSDAQ,출판·매체복제,1966,10,0.51,68035915024
089600,나스미디어,KOSDAQ,기타서비스,16490,-210,-1.26,190759007870
293580,나우IB,KOSDAQ,금융,1025,-33,-3.12,98164250000
138610,나이벡,KOSDAQ,제약,18060,-80,-0.44,185701823580
130580,나이스디앤비,KOSDAQ,기타서비스,5670,20,0.35,87318000000
036800,나이스정보통신,KOSDAQ,통신서비스,21850,300,1.39,218500000000
267320,나인테크,KOSDAQ,IT부품,2875,-25,-0.86,125534299000
111710,남화산업,KOSDAQ,오락·문화,5150,-70,-1.34,106028200000
091590,남화토건,KOSDAQ,건설,4350,-75,-1.69,51069000000
168330,내츄럴엔도텍,KOSDAQ,기타서비스,2040,-80,-3.77,64779996000
094860,네오리진,KOSDAQ,소프트웨어,1496,-19,-1.25,32013755224
253590,네오셈,KOSDAQ,반도체,10980,730,7.12,481683420720
212560,네오오토,KOSDAQ,운송장비·부품,9360,-410,-4.2,73709653680
095660,네오위즈,KOSDAQ,디지털컨텐츠,20550,150,0.74,452792925450
042420,네오위즈홀딩스,KOSDAQ,디지털컨텐츠,18140,-100,-0.55,160663549240
950220,네오이뮨텍,KOSDAQ,기타서비스,1580,-33,-2.05,156210594700
311390,네오크레마,KOSDAQ,음식료·담배,5710,-150,-2.56,62690929370
085910,네오티스,KOSDAQ,운송장비·부품,3375,0,0.0,47030010750
092730,네오팜,KOSDAQ,화학,30350,800,2.71,249093406350
290660,네오펙트,KOSDAQ,의료·정밀기기,928,-30,-3.13,38392548768
306620,네온테크,KOSDAQ,기계·장비,2630,-20,-0.75,112059431870
153460,네이블,KOSDAQ,소프트웨어,7150,-100,-1.38,46689600100
007390,네이처셀,KOSDAQ,제약,9610,-220,-2.24,616550269160
033640,네패스,KOSDAQ,반도체,15130,-420,-2.7,348885726260
330860,네패스아크,KOSDAQ,반도체,23600,-1050,-4.26,287543462000
089140,넥스턴바이오,KOSDAQ,기계·장비,3165,-85,-2.62,35709514455
137940,넥스트아이,KOSDAQ,의료·정밀기기,304,-10,-3.18,23809581568
396270,넥스트칩,KOSDAQ,반도체,13280,-560,-4.05,240221123200
348210,넥스틴,KOSDAQ,반도체,67600,-2700,-3.84,700157536000
225570,넥슨게임즈,KOSDAQ,디지털컨텐츠,14030,-120,-0.85,923226893100
217270,넵튠,KOSDAQ,출판·매체복제,5600,-20,-0.36,261028040000
104620,노랑풍선,KOSDAQ,기타서비스,6710,-50,-0.74,106300665460
194700,노바렉스,KOSDAQ,음식료·담배,11110,1020,10.11,208366361280
285490,노바텍,KOSDAQ,기타제조,18850,20,0.11,199354414350
145170,노브랜드,KOSDAQ,섬유·의류,30000,-1600,-5.06,259537890000
106520,노블엠앤비,KOSDAQ,의료·정밀기기,411,0,0.0,15904036272
376930,노을,KOSDAQ,의료·정밀기기,2630,-180,-6.41,97170767800
142280,녹십자엠에스,KOSDAQ,제약,3910,-50,-1.26,82642585010
234690,녹십자웰빙,KOSDAQ,제약,8550,-350,-3.93,151781959800
065560,녹원씨엔아이,KOSDAQ,출판·매체복제,11540,0,0.0,189726555040
054050,농우바이오,KOSDAQ,"농업, 임업 및 어업",7970,0,0.0,127763571170
069140,누리플랜,KOSDAQ,금속,1658,44,2.73,21724347894
040160,누리플렉스,KOSDAQ,소프트웨어,3250,-75,-2.26,39180488750
332290,누보,KOSDAQ,화학,1409,-27,-1.88,47039187427
348340,뉴로메카,KOSDAQ,기계·장비,30000,-800,-2.6,315950100000
060260,뉴보텍,KOSDAQ,화학,500,-30,-5.66,20780022500
123840,뉴온,KOSDAQ,기계·장비,284,-12,-4.05,80119186324
012340,뉴인텍,KOSDAQ,운송장비·부품,729,-28,-3.7,37111321098
214870,뉴지랩파마,KOSDAQ,유통,6920,0,0.0,64765809320
270870,뉴트리,KOSDAQ,음식료·담배,10200,230,2.31,93842284800
144960,뉴파워프라즈마,KOSDAQ,기계·장비,6640,40,0.61,290119023360
085670,뉴프렉스,KOSDAQ,IT부품,6270,-110,-1.72,153306271470
064260,다날,KOSDAQ,디지털컨텐츠,3785,-50,-1.3,260972116400
340360,다보링크,KOSDAQ,통신장비,3120,-100,-3.11,135371221440
039560,다산네트웍스,KOSDAQ,통신장비,3355,-70,-2.04,132542566255
154040,다산솔루에타,KOSDAQ,IT부품,1570,-38,-2.36,28181647580
032190,다우데이타,KOSDAQ,유통,11510,-250,-2.13,440833000000
323350,다원넥스뷰,KOSDAQ,의료·정밀기기,9810,-230,-2.29,74517848910
068240,다원시스,KOSDAQ,IT부품,11180,-240,-2.1,426667225660
020400,대동금속,KOSDAQ,금속,8050,-20,-0.25,25672786300
008830,대동기어,KOSDAQ,기계·장비,8570,-150,-1.72,77023046400
048470,대동스틸,KOSDAQ,유통,4540,-125,-2.68,45400000000
004780,대륙제관,KOSDAQ,금속,4130,50,1.23,65680211870
017650,대림제지,KOSDAQ,종이·목재,7860,70,0.9,70740000000
007720,대명소노시즌,KOSDAQ,유통,509,0,0.0,51307429050
389260,대명에너지,KOSDAQ,건설,15970,-370,-2.26,272288500000
317850,대모,KOSDAQ,기계·장비,8540,-150,-1.73,71090546800
290670,대보마그네틱,KOSDAQ,기계·장비,23300,-550,-2.31,183083478000
078140,대봉엘에스,KOSDAQ,제약,10370,-160,-1.52,114967824230
065150,대산F&B,KOSDAQ,유통,145,0,0.0,18165948725
036480,대성미생물,KOSDAQ,제약,10520,-110,-1.03,39976000000
027830,대성창투,KOSDAQ,금융,2340,-50,-2.09,126360000000
104040,대성파인텍,KOSDAQ,운송장비·부품,987,-12,-1.2,35458524759
129920,대성하이텍,KOSDAQ,기계·장비,4580,-135,-2.86,62814942740
438220,대신밸런스제13호스팩,KOSDAQ,금융,2275,0,0.0,12831000000
442310,대신밸런스제14호스팩,KOSDAQ,금융,2275,-55,-2.36,15265250000
457390,대신밸런스제15호스팩,KOSDAQ,금융,2285,-10,-0.44,16074975000
457630,대신밸런스제16호스팩,KOSDAQ,금융,2180,-10,-0.46,15935800000
471050,대신밸런스제17호스팩,KOSDAQ,금융,2200,0,0.0,13332000000
020180,대신정보통신,KOSDAQ,컴퓨터서비스,1020,-8,-0.78,39197493300
045390,대아티아이,KOSDAQ,일반전기전자,3000,-5,-0.17,211420131000
108380,대양전기공업,KOSDAQ,운송장비·부품,13960,-20,-0.14,133559968680
007680,대원,KOSDAQ,건설,4335,-85,-1.92,58290464790
048910,대원미디어,KOSDAQ,유통,9120,-290,-3.08,114719987520
005710,대원산업,KOSDAQ,운송장비·부품,6240,-50,-0.79,125034624000
290380,대유,KOSDAQ,화학,2300,0,0.0,56841307600
120240,대정화금,KOSDAQ,화학,16160,-210,-1.28,116196718560
003310,대주산업,KOSDAQ,음식료·담배,1609,-24,-1.47,56946291150
078600,대주전자재료,KOSDAQ,IT부품,142500,4600,3.34,2205984502500
096350,대창솔루션,KOSDAQ,금속,417,-2,-0.48,68288340753
140520,대창스틸,KOSDAQ,금속,2495,-50,-1.96,52667561285
131220,대한과학,KOSDAQ,유통,5550,-80,-1.42,41372419500
010170,대한광통신,KOSDAQ,일반전기전자,1135,-38,-3.24,84570173410
054670,대한뉴팜,KOSDAQ,제약,7720,-10,-0.13,110819982400
023910,대한약품,KOSDAQ,제약,28050,-150,-0.53,168300000000
021040,대호특수강,KOSDAQ,금속,3985,-60,-1.48,43246762195
021045,대호특수강우,KOSDAQ,금속,7400,-100,-1.33,3139420400
067080,대화제약,KOSDAQ,제약,10020,-350,-3.38,186538833000
298540,더네이쳐홀딩스,KOSDAQ,섬유·의류,12840,-460,-3.46,189403815840
032860,더라미,KOSDAQ,기타서비스,3640,0,0.0,147040941320
393890,더블유씨피,KOSDAQ,일반전기전자,30500,-700,-2.24,1027743799000
299170,더블유에스아이,KOSDAQ,유통,1767,-45,-2.48,53059410621
224060,더코디,KOSDAQ,반도체,5400,-60,-1.1,25641349200
043090,더테크놀로지,KOSDAQ,유통,422,-6,-1.4,29967381344
213420,덕산네오룩스,KOSDAQ,반도체,38450,-750,-1.91,954758832550
317330,덕산테코피아,KOSDAQ,반도체,57700,-3700,-6.03,1151676190200
077360,덕산하이메탈,KOSDAQ,일반전기전자,7590,-120,-1.56,344866845180
090410,덕신이피씨,KOSDAQ,금속,1580,-27,-1.68,72812870100
263600,덕우전자,KOSDAQ,일반전기전자,7600,-60,-0.78,121070356000
194480,데브시스터즈,KOSDAQ,디지털컨텐츠,57300,-900,-1.55,688366674000
263800,데이타솔루션,KOSDAQ,정보기기,5250,-130,-2.42,85135995000
206560,덱스터,KOSDAQ,오락·문화,5890,-120,-2.0,149675125040
261200,덴티스,KOSDAQ,의료·정밀기기,9040,10,0.11,142919688000
067990,도이치모터스,KOSDAQ,유통,4840,5,0.1,150918702000
006620,동구바이오제약,KOSDAQ,제약,6870,-190,-2.69,195554495040
100130,동국S&C,KOSDAQ,금속,2935,-25,-0.84,167714705000
005160,동국산업,KOSDAQ,금속,7720,10,0.13,418767401040
075970,동국알앤에스,KOSDAQ,비금속,3220,-50,-1.53,59248000000
086450,동국제약,KOSDAQ,제약,17590,-180,-1.01,782051400000
099410,동방선기,KOSDAQ,운송장비·부품,2640,35,1.34,36960000000
033500,동성화인텍,KOSDAQ,화학,12210,-130,-1.05,366171721740
025950,동신건설,KOSDAQ,건설,20800,-450,-2.12,174720000000
088130,동아엘텍,KOSDAQ,기계·장비,8890,-350,-3.79,94793518820
041930,동아화성,KOSDAQ,화학,7520,-120,-1.57,118816000000
060380,동양에스텍,KOSDAQ,금속,2495,-85,-3.29,49151500000
079960,동양이엔피,KOSDAQ,IT부품,20800,-100,-0.48,163488000000
