종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
060310,3S,KOSDAQ,기계·장비,2755,-45,-1.61,140738188710
054620,APS,KOSDAQ,금융,6640,0,0.0,132097627440
265520,AP시스템,KOSDAQ,반도체,28000,650,2.38,427879788000
211270,AP위성,KOSDAQ,통신장비,15800,60,0.38,238300403200
109960,AP헬스케어,KOSDAQ,유통,747,-4,-0.53,85271750172
139050,BF랩스,KOSDAQ,컴퓨터서비스,2805,0,0.0,24247965555
126600,BGF에코머티리얼즈,KOSDAQ,화학,4590,-5,-0.11,248012732250
013720,CBI,KOSDAQ,운송장비·부품,1362,-21,-1.52,60783521232
083790,CG인바이츠,KOSDAQ,기타서비스,2370,-125,-5.01,182239211340
035760,CJ ENM,KOSDAQ,방송서비스,84100,-1500,-1.75,1844241851400
311690,CJ 바이오사이언스,KOSDAQ,기타서비스,13560,20,0.15,123565527120
051500,CJ프레시웨이,KOSDAQ,유통,21250,-400,-1.85,252271202500
058820,CMG제약,KOSDAQ,제약,2180,-25,-1.13,302785091920
023460,CNH,KOSDAQ,금융,1839,119,6.92,68410800000
056730,CNT85,KOSDAQ,건설,940,1,0.11,69664514840
065770,CS,KOSDAQ,통신장비,1280,-18,-1.39,24846246400
083660,CSA 코스믹,KOSDAQ,화학,1254,22,1.79,76803964974
456440,DB금융스팩11호,KOSDAQ,금융,2265,15,0.67,12038475000
060900,DGP,KOSDAQ,전기·가스·수도,1299,-46,-3.42,32810439471
290120,DH오토리드,KOSDAQ,운송장비·부품,2815,-35,-1.23,43675113470
025440,DH오토웨어,KOSDAQ,일반전기전자,437,-6,-1.35,67256974440
068790,DMS,KOSDAQ,기계·장비,6410,-120,-1.84,157513321010
241520,DSC인베스트먼트,KOSDAQ,금융,3755,-35,-0.92,103247949375
180400,DXVX,KOSDAQ,기타서비스,2845,0,0.0,85974284040
245620,EDGC,KOSDAQ,기타서비스,415,0,0.0,57474989665
037370,EG,KOSDAQ,화학,8990,280,3.21,77538498280
050120,ES큐브,KOSDAQ,유통,2290,-30,-1.29,31061756940
214270,FSN,KOSDAQ,출판·매체복제,1999,-21,-1.04,66467675537
130500,GH신소재,KOSDAQ,섬유·의류,2865,30,1.06,41671573980
900290,GRT,KOSDAQ,금융,3270,0,0.0,220316250000
083450,GST,KOSDAQ,반도체,44950,3100,7.41,418832637750
297890,HB솔루션,KOSDAQ,기계·장비,7300,-90,-1.22,533734521400
440290,HB인베스트먼트,KOSDAQ,금융,2635,0,0.0,71426971350
078150,HB테크놀러지,KOSDAQ,기계·장비,3070,40,1.32,284637862120
195940,HK이노엔,KOSDAQ,제약,35900,-350,-0.97,1017043086900
028300,HLB,KOSDAQ,제약,58500,-700,-1.18,7654453794000
278650,HLB바이오스텝,KOSDAQ,기타서비스,2605,0,0.0,225933184345
067630,HLB생명과학,KOSDAQ,제약,8860,-200,-2.21,953794744220
024850,HLB이노베이션,KOSDAQ,반도체,3005,-10,-0.33,217496055275
047920,HLB제약,KOSDAQ,기타서비스,19130,-520,-2.65,607951285220
115450,HLB테라퓨틱스,KOSDAQ,유통,6950,-230,-3.2,550781509100
046210,HLB파나진,KOSDAQ,의료·정밀기기,3115,-5,-0.16,127760251605
403870,HPSP,KOSDAQ,반도체,40000,-200,-0.5,3317365760000
036640,HRS,KOSDAQ,화학,5550,-110,-1.94,90769140000
439730,IBKS제20호스팩,KOSDAQ,금융,2510,0,0.0,10818100000
442770,IBKS제21호스팩,KOSDAQ,금융,2380,-65,-2.66,10019800000
448760,IBKS제22호스팩,KOSDAQ,금융,2340,-55,-2.3,10366200000
467930,IBKS제23호스팩,KOSDAQ,금융,2195,-5,-0.23,9284850000
469480,IBKS제24호스팩,KOSDAQ,금융,2185,-15,-0.68,9242550000
095340,ISC,KOSDAQ,반도체,70300,-2000,-2.77,1490153177400
099520,ITX-AI,KOSDAQ,통신장비,1284,0,0.0,58141862016
950170,JTC,KOSDAQ,유통,5590,220,4.1,289262085320
067290,JW신약,KOSDAQ,제약,1788,-2,-0.11,90904605576
035900,JYP Ent.,KOSDAQ,오락·문화,59200,1500,2.6,2103523526400
