종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
060310,3S,KOSDAQ,기계·장비,2710,55,2.07,138439379820
054620,APS,KOSDAQ,금융,6690,-120,-1.76,133092338490
265520,AP시스템,KOSDAQ,반도체,27850,-500,-1.76,425587574850
211270,AP위성,KOSDAQ,통신장비,14800,-280,-1.86,223218099200
109960,AP헬스케어,KOSDAQ,유통,708,16,2.31,80819811408
139050,BF랩스,KOSDAQ,컴퓨터서비스,2805,0,0.0,24247965555
126600,BGF에코머티리얼즈,KOSDAQ,화학,4465,35,0.79,241258572875
013720,CBI,KOSDAQ,운송장비·부품,1291,-26,-1.97,57614923576
083790,CG인바이츠,KOSDAQ,기타서비스,2295,-25,-1.08,176472147690
035760,CJ ENM,KOSDAQ,방송서비스,86400,3000,3.6,1894678905600
311690,CJ 바이오사이언스,KOSDAQ,기타서비스,12970,-30,-0.23,118189150940
051500,CJ프레시웨이,KOSDAQ,유통,21500,-500,-2.27,255239099000
058820,CMG제약,KOSDAQ,제약,2135,0,0.0,296534940940
023460,CNH,KOSDAQ,금융,2470,15,0.61,91884000000
056730,CNT85,KOSDAQ,건설,903,-5,-0.55,66922400958
065770,CS,KOSDAQ,통신장비,1209,0,0.0,23468056170
083660,CSA 코스믹,KOSDAQ,화학,1203,-39,-3.14,73680358743
456440,DB금융스팩11호,KOSDAQ,금융,2235,-30,-1.32,11879025000
477760,DB금융스팩12호,KOSDAQ,금융,2050,-15,-0.73,11972000000
060900,DGP,KOSDAQ,전기·가스·수도,1279,-1,-0.08,32305274891
290120,DH오토리드,KOSDAQ,운송장비·부품,2910,20,0.69,45149051580
025440,DH오토웨어,KOSDAQ,일반전기전자,405,-5,-1.22,62331978600
068790,DMS,KOSDAQ,기계·장비,6460,-70,-1.07,158741974060
241520,DSC인베스트먼트,KOSDAQ,금융,3530,-105,-2.89,97061321250
180400,DXVX,KOSDAQ,기타서비스,2690,-60,-2.18,81290272080
245620,EDGC,KOSDAQ,기타서비스,415,0,0.0,57474989665
037370,EG,KOSDAQ,화학,8500,-20,-0.23,73312262000
050120,ES큐브,KOSDAQ,유통,2325,15,0.65,31536499950
214270,FSN,KOSDAQ,출판·매체복제,1897,-16,-0.84,63076128311
130500,GH신소재,KOSDAQ,섬유·의류,2830,10,0.35,41162497160
900290,GRT,KOSDAQ,금융,3570,50,1.42,240528750000
083450,GST,KOSDAQ,반도체,46900,400,0.86,437002240500
297890,HB솔루션,KOSDAQ,기계·장비,9460,120,1.28,691661448280
