종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
060310,3S,KOSDAQ,기계·장비,2985,30,1.02,152487656370
054620,APS,KOSDAQ,금융,6420,-150,-2.28,127720898820
265520,AP시스템,KOSDAQ,반도체,25350,-1300,-4.88,387384022350
211270,AP위성,KOSDAQ,통신장비,15540,-960,-5.82,234379004160
109960,AP헬스케어,KOSDAQ,유통,739,0,0.0,84358531964
139050,BF랩스,KOSDAQ,컴퓨터서비스,2805,0,0.0,24247965555
126600,BGF에코머티리얼즈,KOSDAQ,화학,4565,0,0.0,246661900375
013720,CBI,KOSDAQ,운송장비·부품,1390,-15,-1.07,62033109040
083790,CG인바이츠,KOSDAQ,기타서비스,2525,105,4.34,194157809550
035760,CJ ENM,KOSDAQ,방송서비스,87100,-1100,-1.25,1910029313400
311690,CJ 바이오사이언스,KOSDAQ,기타서비스,13900,-170,-1.21,126663777800
051500,CJ프레시웨이,KOSDAQ,유통,21200,-450,-2.08,251677623200
058820,CMG제약,KOSDAQ,제약,2080,5,0.24,288895867520
023460,CNH,KOSDAQ,금융,1740,33,1.93,64728000000
056730,CNT85,KOSDAQ,건설,1003,-5,-0.5,74333519558
065770,CS,KOSDAQ,통신장비,1294,-61,-4.5,25118002220
083660,CSA 코스믹,KOSDAQ,화학,1322,0,0.0,80968773282
456440,DB금융스팩11호,KOSDAQ,금융,2245,25,1.13,11932175000
060900,DGP,KOSDAQ,전기·가스·수도,1357,-21,-1.52,34275416753
290120,DH오토리드,KOSDAQ,운송장비·부품,2895,5,0.17,44916324510
025440,DH오토웨어,KOSDAQ,일반전기전자,435,4,0.93,66949162200
068790,DMS,KOSDAQ,기계·장비,6650,-70,-1.04,163410855650
241520,DSC인베스트먼트,KOSDAQ,금융,3600,15,0.42,98986050000
180400,DXVX,KOSDAQ,기타서비스,2675,-15,-0.56,80836980600
245620,EDGC,KOSDAQ,기타서비스,415,0,0.0,57474989665
037370,EG,KOSDAQ,화학,8980,400,4.66,77452248560
050120,ES큐브,KOSDAQ,유통,2335,-5,-0.21,31672140810
214270,FSN,KOSDAQ,출판·매체복제,2065,-10,-0.48,68662206095
130500,GH신소재,KOSDAQ,섬유·의류,2905,-55,-1.86,42253376060
900290,GRT,KOSDAQ,금융,3470,-10,-0.29,233791250000
083450,GST,KOSDAQ,반도체,42500,-1700,-3.85,396004162500
297890,HB솔루션,KOSDAQ,기계·장비,7400,100,1.37,541045953200
440290,HB인베스트먼트,KOSDAQ,금융,2665,-25,-0.93,72240181650
078150,HB테크놀러지,KOSDAQ,기계·장비,3005,-80,-2.59,278611327580
195940,HK이노엔,KOSDAQ,제약,37700,-400,-1.05,1068036890700
028300,HLB,KOSDAQ,제약,57800,500,0.87,7562862039200
278650,HLB바이오스텝,KOSDAQ,기타서비스,2580,-30,-1.15,223764919620
067630,HLB생명과학,KOSDAQ,제약,9280,-90,-0.96,999008490560
024850,HLB이노베이션,KOSDAQ,반도체,3055,-40,-1.29,221114958025
047920,HLB제약,KOSDAQ,기타서비스,19920,-330,-1.63,633057480480
115450,HLB테라퓨틱스,KOSDAQ,유통,7430,-200,-2.62,588821095340
046210,HLB파나진,KOSDAQ,의료·정밀기기,3120,0,0.0,127965324240
403870,HPSP,KOSDAQ,반도체,40350,-1050,-2.54,3346392710400
036640,HRS,KOSDAQ,화학,5610,-130,-2.26,91750428000
439730,IBKS제20호스팩,KOSDAQ,금융,2465,30,1.23,10624150000
442770,IBKS제21호스팩,KOSDAQ,금융,2380,-5,-0.21,10019800000
448760,IBKS제22호스팩,KOSDAQ,금융,2315,-15,-0.64,10255450000
467930,IBKS제23호스팩,KOSDAQ,금융,2195,0,0.0,9284850000
469480,IBKS제24호스팩,KOSDAQ,금융,2180,-5,-0.23,9221400000
095340,ISC,KOSDAQ,반도체,72100,-3000,-3.99,1528307881800
099520,ITX-AI,KOSDAQ,통신장비,1284,0,0.0,58141862016
950170,JTC,KOSDAQ,유통,5310,70,1.34,274773107880
067290,JW신약,KOSDAQ,제약,1790,16,0.9,91006288580
035900,JYP Ent.,KOSDAQ,오락·문화,58600,-100,-0.17,2082204031200
318000,KBG,KOSDAQ,화학,7290,-30,-0.41,63716225670
024840,KBI메탈,KOSDAQ,금속,3135,-105,-3.24,107499711165
024120,KB오토시스,KOSDAQ,운송장비·부품,4430,25,0.57,50945000000
455250,KB제25호스팩,KOSDAQ,금융,2260,25,1.12,9729300000
458320,KB제26호스팩,KOSDAQ,금융,2485,0,0.0,13679925000
464680,KB제27호스팩,KOSDAQ,금융,2005,0,0.0,25874525000
476470,KB제28호스팩,KOSDAQ,금융,2095,10,0.48,11532975000
021320,KCC건설,KOSDAQ,건설,4525,25,0.56,96835000000
036670,KCI,KOSDAQ,화학,7390,-150,-1.99,83285300000
044180,KD,KOSDAQ,건설,546,0,0.0,14587918254
046440,KG모빌리언스,KOSDAQ,소프트웨어,5200,-10,-0.19,201892953600
151860,KG에코솔루션,KOSDAQ,화학,7800,-190,-2.38,386903415600
035600,KG이니시스,KOSDAQ,소프트웨어,11080,-130,-1.16,309181128720
226360,KH 건설,KOSDAQ,건설,2555,0,0.0,60698450260
111870,KH 미래물산,KOSDAQ,일반전기전자,8910,0,0.0,43928518590
060720,KH바텍,KOSDAQ,IT부품,14560,-210,-1.42,344743555520
058400,KNN,KOSDAQ,방송서비스,851,-4,-0.47,112697691720
122450,KX,KOSDAQ,방송서비스,4540,-5,-0.11,205825276560
052900,KX하이텍,KOSDAQ,반도체,1241,-23,-1.82,68388428597
376190,LB루셈,KOSDAQ,반도체,6200,-40,-0.64,152520000000
061970,LB세미콘,KOSDAQ,반도체,6830,70,1.04,299048763360
309960,LB인베스트먼트,KOSDAQ,금융,4835,-185,-3.69,112255350565
225190,LK삼양,KOSDAQ,의료·정밀기기,1800,6,0.33,91347192000
060370,LS마린솔루션,KOSDAQ,건설,18850,1120,6.32,488935673200
417200,LS머트리얼즈,KOSDAQ,일반전기전자,26500,-1200,-4.33,1792795463500
086960,MDS테크,KOSDAQ,소프트웨어,1595,-14,-0.87,139836501860
038340,MIT,KOSDAQ,일반전기전자,1233,0,0.0,39979891836
160550,NEW,KOSDAQ,오락·문화,3030,-10,-0.33,84555501180
053290,NE능률,KOSDAQ,출판·매체복제,4320,-95,-2.15,71393646240
060250,NHN KCP,KOSDAQ,소프트웨어,9860,-140,-1.4,395983624460
104200,NHN벅스,KOSDAQ,디지털컨텐츠,3740,-65,-1.71,55455037000
222160,NPX,KOSDAQ,기계·장비,8040,0,0.0,79551289560
024940,PN풍년,KOSDAQ,유통,4520,-235,-4.94,45200000000
218410,RFHIC,KOSDAQ,일반전기전자,16100,-600,-3.59,426399516200
327260,RF머트리얼즈,KOSDAQ,기타제조,10960,-780,-6.64,92428211760
091340,S&K폴리텍,KOSDAQ,IT부품,2780,-10,-0.36,32536344380
419530,SAMG엔터,KOSDAQ,오락·문화,11380,10,0.09,97764783400
019550,SBI인베스트먼트,KOSDAQ,금융,873,4,0.46,141484119975
950110,SBI핀테크솔루션즈,KOSDAQ,출판·매체복제,3105,-125,-3.87,74683136700
036120,SCI평가정보,KOSDAQ,기타서비스,2485,-75,-2.93,88217500000
246960,SCL사이언스,KOSDAQ,제약,10610,-30,-0.28,76782766300
099220,SDN,KOSDAQ,유통,1686,-74,-4.2,94705673346
036540,SFA반도체,KOSDAQ,반도체,5330,-120,-2.2,876573414990
255220,SG,KOSDAQ,비금속,1318,-35,-2.59,80629849380
040610,SG&G,KOSDAQ,운송,1708,-10,-0.58,58220930768
049470,SGA,KOSDAQ,소프트웨어,490,0,0.0,28842502010
184230,SGA솔루션즈,KOSDAQ,소프트웨어,634,-15,-2.31,39687868074
016250,SGC E&C,KOSDAQ,건설,16330,-120,-0.73,52967743050
048550,SM C&C,KOSDAQ,방송서비스,2015,-25,-1.23,194863839300
063440,SM Life Design,KOSDAQ,출판·매체복제,1700,-39,-2.24,78249561800
067160,SOOP,KOSDAQ,소프트웨어,113000,6600,6.2,1298908671000
289080,SV인베스트먼트,KOSDAQ,금융,2110,-35,-1.63,112323740000
089230,THE E&M,KOSDAQ,인터넷,1900,5,0.26,38592345900
161570,THE MIDONG,KOSDAQ,정보기기,366,0,0.0,7721265564
032540,TJ미디어,KOSDAQ,일반전기전자,5800,-90,-1.53,80803332200
022220,TKG애강,KOSDAQ,화학,1135,-8,-0.7,58786847165
048770,TPC,KOSDAQ,기계·장비,3450,60,1.77,54158068950
246690,TS인베스트먼트,KOSDAQ,금융,1237,4,0.32,51308115294
317240,TS트릴리온,KOSDAQ,화학,385,-42,-9.84,41287754970
057030,YBM넷,KOSDAQ,기타서비스,3940,-65,-1.62,64272026180
040300,YTN,KOSDAQ,방송서비스,3700,10,0.27,155400000000
051390,YW,KOSDAQ,유통,3740,35,0.94,42469076320
052220,iMBC,KOSDAQ,디지털컨텐츠,2980,10,0.34,68540000000
079940,가비아,KOSDAQ,인터넷,15650,50,0.32,211833454600
078890,가온그룹,KOSDAQ,통신장비,5790,-20,-0.34,100804809030
399720,가온칩스,KOSDAQ,반도체,86100,200,0.23,989144352000
036620,감성코퍼레이션,KOSDAQ,유통,4050,-35,-0.86,367516812600
217730,강스템바이오텍,KOSDAQ,제약,2955,-10,-0.34,165296568375
114190,강원에너지,KOSDAQ,일반전기전자,14960,640,4.47,390800648480
094480,갤럭시아머니트리,KOSDAQ,소프트웨어,6130,-290,-4.52,240478906940
039240,경남스틸,KOSDAQ,금속,3130,5,0.16,84446160520
053950,경남제약,KOSDAQ,제약,1121,52,4.86,39900203642
011040,경동제약,KOSDAQ,제약,6400,-70,-1.08,196920102400
024910,경창산업,KOSDAQ,운송장비·부품,2520,-80,-3.08,90263892600
198440,고려시멘트,KOSDAQ,비금속,1654,27,1.66,52894853840
049720,고려신용정보,KOSDAQ,기타서비스,10940,-140,-1.26,156442000000
014570,고려제약,KOSDAQ,제약,6200,-20,-0.32,68200000000
348150,고바이오랩,KOSDAQ,기타서비스,7570,100,1.34,144284737470
950190,고스트스튜디오,KOSDAQ,출판·매체복제,10580,-80,-0.75,143675257360
098460,고영,KOSDAQ,기계·장비,13500,-320,-2.32,926839192500
035290,골드앤에스,KOSDAQ,출판·매체복제,663,-26,-3.77,30796723932
900280,골든센츄리,KOSDAQ,금융,97,0,0.0,19924215936
215000,골프존,KOSDAQ,소프트웨어,73300,100,0.14,459987919500
121440,골프존뉴딘홀딩스,KOSDAQ,유통,3660,-25,-0.68,156782753880
366030,공구우먼,KOSDAQ,섬유·의류,6330,-240,-3.65,143398870500
014200,광림,KOSDAQ,운송장비·부품,1006,0,0.0,91250936176
029480,광무,KOSDAQ,통신장비,5200,-60,-1.14,249117455600
026910,광진실업,KOSDAQ,금속,3195,10,0.31,20465268975
421800,교보12호스팩,KOSDAQ,금융,2665,0,0.0,15936700000
440790,교보13호스팩,KOSDAQ,금융,2320,20,0.87,9396000000
456490,교보14호스팩,KOSDAQ,금융,2295,15,0.66,9639000000
465320,교보15호스팩,KOSDAQ,금융,2185,0,0.0,8324850000
